hotness,category,description,picture_url,time_modified,price,uuid,url,shipping,title,editors_choice,time_published
3,LIGHTING & LAMPS,"Otronics via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171774"">Otronics Dimmable LED Lighting Fixture 4-Pack</a> for $32.90. Coupon code ""Z89E8GUW"" cuts that to <strong>$27</strong>. With <strong>free shipping</strong>, that's $8 off and tied with last month's mention as the lowest price we could find. They feature a long life time of 50,000 hours. Deal ends January 31.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cisiczjn7qvxgke16bvu",2018-01-05T07:35:22-05:00,$27,2171774,https://www.dealnews.com/Otronics-Dimmable-LED-Lighting-Fixture-4-Pack-for-27-free-shipping/2171774.html,free shipping,Otronics Dimmable LED Lighting Fixture 4-Pack,,
1,VACATIONS,"Gate 1 Travel via ShermansTravel offers a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171825"">Colonial Mexico 8-Night Flight and Hotel Escorted Vacation Package for Two</a> with prices starting from <b>$2,678</b> via coupon code ""SHWCLMX"". That's the lowest price we could find by $580. Book this travel deal by January 31 for travel from May 5 through December 22. Highlights include:
<ul>
 <li>Roundtrip international airfare
 </li>
 <li>hotel stays in Mexico City, San Miguel de Allende, Morelia, and Guadalajara
 </li>
 <li>13 meals, including daily breakfast
 </li>
 <li>sightseeing and tours per itinerary
 </li>
</ul>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tq5t1q5taqz3trn8trba",,"from $2,678 for 2",2171825,https://www.dealnews.com/8-Nt-Mexico-Flight-Hotel-Escorted-Vacation-from-2-678-for-2/2171825.html,,8Nt Mexico Flight & Hotel Escorted Vacation,,2018-01-04T12:10:23-05:00
3,TABLETS,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171813"">iView Intel Atom Bay Trail 1.33GHz 8.95"" 32GB 2-in-1 Tablet</a> in Black for <strong>$87.99</strong> with <strong>free shipping</strong>. That's tied with our November mention, $62 off, and the lowest price we've seen. It functions as a laptop or tablet and features an Intel Atom Z3735F 1.33GHz Bay Trail quad-core processor, 8.95"" 1024x600 touchscreen display, 2GB RAM, 32GB storage, 2-megapixel rear camera, 0.3-megapixel front-facing camera, 802.11n wireless, Bluetooth 4.0, USB 2.0, micro HDMI, microSD card reader, and Windows 10.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jcj6uumjampnmjeirh9f",2018-01-05T07:30:42-05:00,$88,2171813,https://www.dealnews.com/iView-9-2-in-1-32-GB-Windows-10-Tablet-for-88-free-shipping/2171813.html,free shipping,"iView 9"" 2-in-1 32GB Windows 10 Tablet",,
3,CELL PHONE ACCESSORIES,"Cambond via Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171762"">Cambond Universal CD Slot Magnetic Car Phone Holder</a> for $10.99. Coupon code ""ZTJJYNRE"" cuts it to <strong>$6.99</strong>. With <strong>free shipping</strong>, that's $19 off and the lowest price we could find, although we saw it for a buck less on Black Friday. It features 360° rotatable ball joint. Deal ends January 7.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cwdsbwqasawv7xtgewu4",2018-01-05T07:30:20-05:00,$7,2171762,https://www.dealnews.com/Cambond-CD-Slot-Magnetic-Phone-Holder-for-7-free-shipping/2171762.html,free shipping,Cambond CD Slot Magnetic Phone Holder,,
3,AUTOMOTIVE,"Brefac Direct via Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171792"">Tcisa Car Vacuum Cleaner</a> in Black for $23.96. Coupon code ""5YT6B5BC"" cuts it to <strong>$11.98</strong>. With <strong>free shipping</strong>, that's tied with our mention from two weeks ago, $12 off, and the lowest price we could find. It plugs into your vehicle's 12-volt outlet and includes five attachments. Deal ends January 31.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vlr8bgjjwfypnadlcgsm",2018-01-05T07:29:34-05:00,$12,2171792,https://www.dealnews.com/Tcisa-Car-Vacuum-Cleaner-for-12-free-shipping-w-Prime/2171792.html,free shipping w/ Prime,Tcisa Car Vacuum Cleaner,,
1,TOYS & HOBBIES,"Toys""R""Us offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171765"">Disney Playmation Avengers Starter Pack Repulsor</a> for $9.99. Coupon code ""NEWYEARS20"" cuts the price to <strong>$7.99</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's tied with our September mention and is the lowest price we could find by $8. It includes repulsor gear with motion-sensing technology, two power activators, two smart figures, and 25 embedded missions. 12 AA batteries are required (not included).","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yackip0kuithw0hbblq8",,$8,2171765,https://www.dealnews.com/Disney-Playmation-Avengers-Repulsor-Pack-for-8-pickup-at-Toys-R-Us/2171765.html,"pickup at Toys""R""Us",Disney Playmation Avengers Repulsor Pack,,2018-01-04T11:47:45-05:00
2,VACATIONS,"At Virgin Vacations, take <strong>$100 off per person</strong> on <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171780"">Spring Break 2018 Air-Inclusive Vacations</a> via coupon code ""DHILL2018"", as provided by Dunhill Travel. These coupons apply to destinations including the United Kingdom, Ireland, France, Spain, China, Japan, and many others. Some exclusions and blackout dates apply. Book this travel deal by January 9.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s39508/Dunhill-Travel/"">Dunhill Travel Coupons</a>.</p>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jteb6tyyjfpqiurnbooh",,$100 off per person,2171780,https://www.dealnews.com/Virgin-Vacations-Spring-Break-Coupon-100-off-per-person/2171780.html,,Virgin Vacations Spring Break Coupon,,2018-01-04T11:42:32-05:00
2,POWER TOOLS,"TacklifeDirect via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171759"">Tacklife Heat Gun</a> for $39.97. Coupon code ""9ONU8CPO"" cuts that to <strong>$31.58</strong>. With <strong>free shipping</strong>, that's a buck under our mention from three weeks ago, $8 off, and the lowest price we've seen. This 1,600-watt heat gun features four nozzle attachments, three air flow modes, a 1,112°F maximum temperature, 122°F cooling mode, and 5.9-foot cord. Deal ends January 7.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yktssg84bixkknftuk7s",,$32,2171759,https://www.dealnews.com/Tacklife-Heat-Gun-for-32-free-shipping/2171759.html,free shipping,Tacklife Heat Gun,,2018-01-04T11:39:54-05:00
3,TOOLS & HARDWARE,"ECmallUS via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171717"">Meterk 6,000-Count Digital Multimeter</a> for $29.97. Coupon code ""IYBQDSY2"" cuts the price to <strong>$16.78</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $21. It can display 6,000 counts and features a backlit LCD, overload protection, live line testing, data hold, auto-ranging, and auto-off. Deal ends January 8.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ptw979eg2rixvwrthbb6",2018-01-05T07:28:37-05:00,$17,2171717,https://www.dealnews.com/Meterk-6-000-Count-Digital-Multimeter-for-17-free-shipping/2171717.html,free shipping,"Meterk 6,000-Count Digital Multimeter",,
4,ACCESSORIES,"YoungeKer via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171732"">Vbiger Men's Touchscreen Gloves</a> in Black or Brown 2 for $9.99. Coupon code ""S6M4WR3T"" cuts that to <strong>$5.49</strong>. With <strong>free shipping</strong> for Prime members, that's $5 off and the lowest price we could find. They're available in one size fits most.<br>
<br>
Also available are the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096078,2171732"">Vibiger Women's Leather Touch Screen Gloves</a> in Black or Red for <b>$5.49</b> via the above coupon. That's a buck under last month's mention, $5 off and the lowest price we could find. They're available in one size fits most. Both deals end January 31.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/iqifz5lwchrvgi5w5trt",2018-01-05T06:41:16-05:00,$5,2171732,https://www.dealnews.com/Vbiger-Mens-Womens-Touchscreen-Gloves-for-5-free-shipping-w-Prime/2171732.html,free shipping w/ Prime,"Vbiger Men's, Women's Touchscreen Gloves",,
3,AUTOMOTIVE,"QMTL via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171738"">Tacklife Classic Tire Pressure Gauge</a> for $9.97. Coupon code ""X78447B8"" cuts that to <strong>$6.98</strong>. Plus, Prime members receive <strong>free shipping</strong>. That's tied with our June mention, $13 off list, and the lowest price we could find. It features four reading settings (PSI, bar, kg/cm2, and kpa), zero to 100-PSI range, and a backlit display.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pvdznay5cjwajpdl66qh",2018-01-05T07:28:00-05:00,$7,2171738,https://www.dealnews.com/Tacklife-Classic-Tire-Pressure-Gauge-for-7-free-shipping-w-Prime/2171738.html,free shipping w/ Prime,Tacklife Classic Tire Pressure Gauge,,
3,LIGHTING & LAMPS,"Neon Mart via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171753"">Lighting Ever 75-watt Equivalent Motion Sensor LED Floodlight</a> for $20.99. Coupon code ""OU88BL8O"" cuts that to <strong>$18.26</strong>. Plus, Prime members bag <strong>free shipping</strong>. That's the lowest price we could find by $4. It features a 2,400-lumen output, 26"" detection range, and adjustable lighting and detection settings. Deal ends January 10.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ctbzqdnarmfxidzlcctv",2018-01-05T07:27:14-05:00,$18,2171753,https://www.dealnews.com/LE-75-W-Equivalent-Motion-Sensor-Floodlight-for-18-free-shipping-w-Prime/2171753.html,free shipping w/ Prime,LE 75W Equivalent Motion Sensor Floodlight,,
3,SPORTS & FITNESS,"Lemfo via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171741"">Lemfo Fitness Tracker with Heart Rate Monitor</a> for $33.99. Coupon code ""O9EYA68J"" cuts the price to <strong>$23.79</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $2, although we saw it for a few cents less last Black Friday week. It monitors heart rate, sleep, steps, distances, and calories burned via the Lemfo Band app for <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096114,2171741"">iOS</a> or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096117,2171741"">Android</a>. Deal ends January 31.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/y0wx8xiuzl20yv5lcekz",2018-01-05T07:25:26-05:00,$24,2171741,https://www.dealnews.com/Lemfo-Fitness-Tracker-w-HRM-for-24-free-shipping/2171741.html,free shipping,Lemfo Fitness Tracker w/ HRM,,
4,AIRFARE,"Southwest Airlines via DealBase discounts <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171750"">Southwest Airlines 1-Way Fares Nationwide</a> with prices starting at <strong>$39.98</strong>. (On the DealBase landing page, click on ""Southwest Airlines"" in the top line to see this sale.) That's the lowest price we could find for select routes by at least $12. This price is valid for flights departing on January 25, from Las Vegas, NV, (LAS), with arrival in Los Angeles, CA, (LAX). Note that blackout dates and other conditions may apply. Book this travel deal by January 25 for travel from January 23 through May 23.<br>
<br>
All prices, dates, and booking details were valid at the time of publication.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/j3lmanantaer0jjsxz6z",,from $40 1-way,2171750,https://www.dealnews.com/Southwest-Nationwide-Winter-Fares-from-40-1-way/2171750.html,,Southwest Nationwide Winter Fares,,2018-01-04T11:11:00-05:00
5,CLOTHING & ACCESSORIES,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096105,2171723"">Columbia</a> takes <b>up to 60% off</b> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096051,2171723"">men's, women's, and kids' outerwear and jackets</a> via coupon code ""COLNEWYEAR60"" during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171723"">Web Specials Sale</a>. (The discount is taken from the item's <i>original</i> price; it doesn't stack with the sale price.) Plus, Greater Rewards members receive <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096054,2171723"">sign up</a>.) Some exclusions may apply. Deal ends January 29.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s38814/Columbia/"">Columbia Coupons</a>.</p>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dr1ruz210jr1pm2esjeq",2018-01-05T08:23:38-05:00,Up to 60% off,2171723,https://www.dealnews.com/Columbia-Web-Specials-Up-to-60-off-free-shipping/2171723.html,free shipping,Columbia Web Specials,,
1,TABLETS,"FreedomPop offers the refurbished 10-oz. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171639"">Alcatel OneTouch Pixi 7 8GB 7"" 4G LTE Android Tablet for FreedomPop</a> bundled with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095610,2171639"">FreedomPop Unlimited Talk, Text, and 2GB 4G LTE Data 1-Month Trial</a> and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096090,2171639"">FreedomPop Phone Premier 1-Month Trial</a> for <strong>$34.99</strong> with <strong>free shipping</strong>. (Choose ""Super Saver"" shipping during checkout.) That's $5 under our May mention (although that included 1GB bonus data instead of the Phone Premier trial) and the best deal we've seen for this tablet without a contract. (It's also $12 less than you'd pay for <i>just the tablet</i> elsewhere.)<br>
<br>
It features a 7"" 1024x600 touchscreen LCD, 1.2GHz dual-core processor, 1GB RAM, 8GB internal storage, 2-megapixel rear camera, 0.3-megapixel front-facing camera, and Android 5.0 (Lollipop).<br>
<br>
Note: A 90-day Freedompop warranty applies. Be sure to switch to the free 500MB/month plan and cancel your trial before your initial free month expires, or you'll be billed $98.88 every six months.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fibvbzvr8r6tliutejhj",,$35,2171639,https://www.dealnews.com/Refurb-Alcatel-Pixi-7-8-GB-7-Tablet-2-GB-Data-for-35-free-shipping/2171639.html,free shipping,"Refurb Alcatel Pixi 7 8GB 7"" Tablet, 2GB Data",,2018-01-04T11:02:43-05:00
3,SUITS,"Jos. A. Bank offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171714"">Jos. A. Bank Men's Traveler Collection Slim Fit Suit</a> in Grey or Dark Grey for <strong>$99</strong> with <strong>free shipping</strong>. That's $99 under yesterday's mention, $599 off list, and the lowest price we could find. It's available in select regular sizes from 35S to 46L and big & tall sizes from 40XL to 48L.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nz94bshex4p2kdqyk3lo",2018-01-05T07:24:49-05:00,$99,2171714,https://www.dealnews.com/Jos.-A.-Bank-Mens-Traveler-Slim-Fit-Suit-for-99-free-shipping/2171714.html,free shipping,Jos. A. Bank Men's Traveler Slim Fit Suit,,
4,KITCHEN,"Macy's takes <strong>up to 65% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096060,2171726"">kitchen clearance items</a>. Plus, coupon code ""WKND"" takes an <strong>extra 15% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096063,2171726"">select items</a>. (Eligible items are marked.) Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096066,2171726"">beauty item</a> (they start at $3) to bag <strong>free shipping</strong>; otherwise, shipping adds $10.95. Deal ends January 7. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171726"">Martha Stewart Collection Halloween Cupcake Liners &amp; Toppers</a> for <strong>$7.53</strong> (pictured, $11 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096069,2171726"">Cole &amp; Mason Black Richmond Electric Mill Gift Set</a> for <strong>$35.93</strong> (tied at <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17096072,2171726"">Amazon</a>; low by $24)
 </li>
</ul>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/a3c9aulrtcs3lahl0r7m",2018-01-05T06:40:29-05:00,Up to 65% off,2171726,https://www.dealnews.com/Kitchen-Clearance-at-Macys-Up-to-65-off-free-s-h-w-beauty-item/2171726.html,free s&h w/beauty item,Kitchen Clearance at Macy's,,
