editors_choice,url,description,picture_url,time_modified,time_published,uuid,shipping,hotness,category,title,price
True,https://www.dealnews.com/Firestone-Lifetime-Wheel-Alignment-for-120/2169320.html,"Today only, Firestone Auto Care offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169320"">Lifetime Wheel Alignment</a> for <strong>$119.99</strong> via this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090240,2169320"">printable coupon</a>. That's tied with last year's mention, $70 off, and the best deal we've seen for this service. This entitles you to a standard alignment service, as well as free wheel alignments for as long as you own your vehicle.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/waf8im2uodz5qalddamk",2018-01-01T17:13:39-05:00,,2169320,,4,AUTOMOTIVE,Firestone Lifetime Wheel Alignment,$120
True,https://www.dealnews.com/Unlocked-Nokia-3310-3-G-Cell-Phone-Bundle-from-47-free-shipping/2169314.html,"Best Buy offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169314"">Unlocked Nokia 3310 3G Cell Phone</a> in several colors (Charcoal pictured) bundled with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090225,2169314"">Cricket Wireless Universal SIM Card Activation Kit</a> and a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090228,2169314"">Refill Card</a> from <strong>$46.98</strong> with <strong>free shipping</strong> via the steps below. That's the lowest price we could find by $53. This GSM phone features 2.4"" 320x240 LCD display, 16MB memory, Bluetooth, 2-megapixel camera, FM radio, and microSD slot. To get this deal:
<ol>
 <li>Add the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169314"">Unlocked Nokia 3310 3G Cell Phone</a> to your cart for $54.99
 </li>
 <li>select ""add to offer"" for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090231,2169314"">Cricket Wireless Universal SIM Card Activation Kit</a> for $9.99
 </li>
 <li>select ""add to offer"" for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090234,2169314"">refill card</a> of your choice
 </li>
 <li>click ""add to cart"" at the bottom of the page
 </li>
 <li>at final checkout, the price will drop to a starting price of <strong>$46.98</strong>, depending on the card selected
 </li>
</ol>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nscdynrvfrd8i8wm53ji",2018-01-01T17:13:15-05:00,,2169314,free shipping,4,CELL PHONES,Unlocked Nokia 3310 3G Cell Phone Bundle,from $47
,https://www.dealnews.com/Steve-Madden-Sale-and-Clearance-Extra-40-off/2169158.html,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169158"">Steve Madden</a> cuts an <b>extra 40% off</b> its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090126,2169158"">sale and clearance styles</a> via coupon code ""CHEERS"". Shipping adds a flat <strong>$7.95</strong>. Alternatively, for orders <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090129,2169158"">under $20</a>, bag <strong>free shipping</strong> via coupon code ""SHIP"" (Codes don't stack, but it yields a stronger discount on these orders.) Some exclusions may apply. Deal ends December 2.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s1689/Steve-Madden/"">Steve Madden Coupons</a>.</p>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wqbsox7u3pj5dlv2nfir",2018-01-01T14:43:35-05:00,,2169158,,4,SHOES,Steve Madden Sale and Clearance,Extra 40% off
,https://www.dealnews.com/Frozen-Elsa-Sparkling-Smile-3-Piece-Set-for-2-pickup-at-Walmart/2169305.html,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169305"">Disney Frozen Elsa Sparkling Smile 3-Piece Set</a> for <strong>$2.44</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's $2 off list and the lowest price we could find. It includes a toothbrush holder, toothbrush, and rinse cup.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mxou4emknpehbl38iidn",2018-01-01T13:09:38-05:00,,2169305,pickup at Walmart,3,TOOTHBRUSHES,Frozen Elsa Sparkling Smile 3-Piece Set,$2
,https://www.dealnews.com/Greenco-5-Tier-Wall-Mount-Corner-Shelves-for-20-free-shipping-w-Prime/2169293.html,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169293"">Greenco 5-Tier Wall Mount Corner Shelves</a> in Walnut for <strong>$19.99</strong> with <strong>free shipping</strong>. That's tied with last week's mention and the lowest price we could find by $6. It measures 7.75"" x 7.75"" x 48.5"" and includes all necessary mounting hardware.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/k5vz5c3vevrelnzy5t7u",2018-01-01T17:29:22-05:00,,2169293,free shipping w/ Prime,4,DECOR,Greenco 5-Tier Wall Mount Corner Shelves,$20
,https://www.dealnews.com/Playing-With-Super-Power-Paperback-Book-for-10-free-shipping-w-Prime/2169290.html,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169290""><i>Playing With Super Power: Nintendo Super NES Classics</i> Paperback Book</a> for <strong>$9.99</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090219,2169290"">Target</a> charges the same via pickup.) That's the lowest price we could find by $5. It includes history, fan art, music, and speedrunning strategies for top SNES games.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mjcaitvvt3ibmsvfinay",2018-01-01T14:54:06-05:00,,2169290,free shipping w/ Prime,3,BOOKS,"""Playing With Super Power"" Paperback Book",$10
,https://www.dealnews.com/San-Disk-After-Christmas-Clearance-Sale-Extra-10-off-free-shipping/2169287.html,"SanDisk takes an <strong>extra 10% off</strong> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090216,2169287"">items</a> via coupon code ""AfterXmas"" during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169287"">After Christmas Clearance Sale</a>. Plus, the same code nets <strong>free shipping</strong>. Save on memory cards, flash drives, earbuds, and MP3 players.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/t8uqi8y78as1vdqtr7u1",2018-01-01T16:59:40-05:00,,2169287,free shipping,5,COMPUTER ACCESSORIES,SanDisk After Christmas Clearance Sale,Extra 10% off
,https://www.dealnews.com/Everything-Ernest-3-Movie-Collection-on-DVD-for-4-free-shipping/2169284.html,"Fry's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169284"">Everything Ernest: 3 Feature Films on DVD Disc</a> for <strong>$3.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $6. It includes <i>Ernest Goes to Camp</i>, <i>Ernest Goes to Jail</i>, and <i>Ernest Scared Stupid</i>.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hjfgfr9ainwy9or9yvhr",2018-01-01T09:43:12-05:00,,2169284,free shipping,2,BLU-RAY DISC MOVIES,Everything Ernest: 3 Movie Collection on DVD,$4
,https://www.dealnews.com/Oakley-Mens-Scuderia-Ferrari-Sunglasses-for-110-free-shipping/2169197.html,"Electronics Liquidators via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169197"">Oakley Men's Scuderia Ferrari Tincan Sunglasses</a> in Carbon/Ruby for <strong>$109.99</strong> with <strong>free shipping</strong>. That's $7 below our mention from a month ago and the lowest price we've seen. (It's the best deal now by $34.) They feature full UV protection and adjustable nose pads.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vego5absqc5t60c76z0a",2018-01-01T14:53:51-05:00,,2169197,free shipping,3,SUNGLASSES,Oakley Men's Scuderia Ferrari Sunglasses,$110
,https://www.dealnews.com/Klutz-LEGO-Make-Your-Own-Movie-Kit-for-17-pickup-at-Walmart/2169170.html,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169170"">Klutz LEGO Make Your Own Movie Kit</a> for <b>$17.18</b>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090156,2169170"">Amazon</a> charges Choose in-store <b>pickup</b> to dodge the $5.99 shipping fee. That's tied with our mention from three weeks ago and the lowest total price we could find by $8. This kit provides a beginner-friendly guide to stop-motion animation. It includes six background settings, 36 LEGO elements, and an 80-page book.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/e2maa2gt3dauw8pojcsi",2018-01-01T14:53:40-05:00,,2169170,pickup at Walmart,3,TOYS & HOBBIES,Klutz LEGO Make Your Own Movie Kit,$17
,https://www.dealnews.com/Kenwood-2-DIN-Bluetooth-6.2-Touch-Receiver-for-190-free-shipping/2169200.html,"Sound of Tri State via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169200"">Kenwood 2-DIN Bluetooth 6.2"" Touchscreen Receiver</a> for <b>$189.99</b> with <b>free shipping</b>. (<del><a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090198,2169200"">Electronics Express via Newegg</a> charges the same</del>.) That's the lowest price we could find by $9. Features include a DVD/CD receiver, AM/FM tuner, iOS and Android device control, and backup camera video input.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tiokook8bqd3refyucmi",2018-01-01T17:28:59-05:00,,2169200,free shipping,4,CAR AUDIO,"Kenwood 2-DIN Bluetooth 6.2"" Touch Receiver",$190
True,https://www.dealnews.com/Armor-All-10-pc-Ultimate-Holiday-Gift-Pack-for-20-pickup-at-Walmart/2169275.html,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169275"">Armor All 10-Piece Ultimate Holiday Gift Pack</a> for <strong>$19.88</strong>. Choose in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's tied with our mention from a week ago and at least $10 less than what third-party sellers charge elsewhere. It includes wash, glass wipes, wheel and tire cleaner, cleaning wipes, original protectant, tire shine, microfiber towel, car wash sponge, Armor All Pro Secrets Booklet, wash wipes sample, and 3.5-gallon bucket.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zduxkzms3hgkfcx954cu",2018-01-01T17:11:59-05:00,,2169275,pickup at Walmart,3,AUTOMOTIVE,Armor All 10pc Ultimate Holiday Gift Pack,$20
,https://www.dealnews.com/Allen-Edmonds-Mens-Cap-Toe-Dress-Shoes-for-198-free-shipping/2169272.html,"Allen Edmonds offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169272"">Allen Edmonds Men's Boulevard Cap Toe Dress Shoes</a> in several colors (Walnut pictured) for <b>$197.50</b> with <b>free shipping</b>. That's $198 off and the lowest price we could find. They're available in sizes 7 to 15.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yaexgd2qspavemyyhh0r",2018-01-01T14:53:25-05:00,,2169272,free shipping,3,SHOES,Allen Edmonds Men's Cap Toe Dress Shoes,$198
True,https://www.dealnews.com/Electric-Fireplace-with-44-Mantle-for-127-pickup-at-Walmart/2169266.html,"Walmart offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169266"">Electric Fireplace with 44"" Mantle</a> in Black for $129. Opt for in-store <strong>pickup</strong> to drop it to <b>$126.73</b>. (You can also opt for free shipping if you aren't interested in the pickup discount.) That's $20 under our mention from ten days ago and the lowest price we've seen. This 3,750-BTU fireplace is designed to heat rooms up to 325 square feet.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zqd6ynhq0oavkswgccml",2018-01-01T17:11:48-05:00,,2169266,pickup at Walmart,3,HEATERS,"Electric Fireplace with 44"" Mantle",$127
True,https://www.dealnews.com/Remington-Shortcut-Pro-Self-Haircut-Kit-for-28-free-shipping/2169263.html,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169263"">Remington Shortcut Pro Self-Haircut Kit</a> for $38.49. Clip the $10 off coupon on the product page to cut that to <strong>$28.49</strong>. With <strong>free shipping</strong>, that's tied with yesterday's expired mention as the lowest price we've seen. (It's the best deal now by $10.) This 13-piece kit includes a hand-held clipper, nine length-adjusting combs, a cleaning brush, storage/travel pouch, oil, and a charger.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lnluxboxddrq5mlp6biv",2018-01-01T17:11:29-05:00,,2169263,free shipping,4,HAIR CARE,Remington Shortcut Pro Self-Haircut Kit,$28
,https://www.dealnews.com/Annies-Organic-Mac-Cheese-12-Pack-for-8-w-Prime-free-shipping/2169260.html,"For Prime members only, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169260"">Annie's Shells and White Cheddar 6-oz. Box 12-Pack</a> in Shells & White Cheddar for <s>$9.29</s> with <b>free shipping</b> via the directions below. That's tied with our November mention and $3 under what you'd pay for this quantity at a local store. To get this deal:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090210,2169260"">Annie's Shells &amp; White Cheddar 6-oz. Box 12-Pack</a> for $11.88
 </li>
 <li>clip the <del>$2</del> $3 off coupon on the product page
 </li>
 <li>check out via Subscribe &amp; Save for a final price of <s>$9.29</s>
 </li>
</ol>
Be sure to cancel Subscribe & Save after your order arrives to avoid being billed for subsequent shipments.<br>
<br>
<i>Update</i>: It now includes a $3 off coupon, which drops the price to <strong>$8.29</strong>.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ozxrzpxujti9om80w9hi",2018-01-01T14:52:57-05:00,,2169260,free shipping,3,GROCERIES,Annie's Organic Mac & Cheese 12-Pack,$8 w/ Prime
True,https://www.dealnews.com/24-Boost-High-Protein-8-oz.-Bottles-for-16-free-shipping/2169257.html,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169257"">Boost High Protein Complete Nutritional Drink 8-oz. Bottle 24-Pack</a> in Chocolate Sensation for $24.72. Clip the 35% off coupon to cut that to <strong>$16.07</strong> With <strong>free shipping</strong>, that's pennies under our September mention and $8 under what you'd pay at your local warehouse club. Each bottle includes 15g of protein and 26 vitamins and minerals.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ehynv2jrylowvo12imly",2018-01-01T17:11:19-05:00,,2169257,free shipping,4,SUPPLEMENTS,24 Boost High Protein 8-oz. Bottles,$16
True,https://www.dealnews.com/Shark-Rocket-Pro-Upright-Bagless-Vacuum-for-95-free-shipping/2169254.html,"Walmart offers the 14.3-lb. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169254"">Shark Rocket Professional Upright Bagless Vacuum</a> in Purple for <strong>$95</strong> with <strong>free shipping</strong>. That's $4 under our mention from four days ago and the best price we've seen. (It's a low today by $34.)<br>
<br>
Features include swivel steering, an 11"" cleaning path, washable HEPA filter, LED headlights, 8.2-foot hose, crevice tool with LED light, and 30-foot power cord.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qpzuclmwsf7xedj7lxek",2018-01-01T17:10:55-05:00,,2169254,free shipping,3,VACUUM CLEANERS,Shark Rocket Pro Upright Bagless Vacuum,$95
True,https://www.dealnews.com/Gaiam-Evolve-Balance-Board-for-40-free-shipping/2169242.html,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169242"">Gaiam Evolve Balance Board</a> for <b>$40.49</b> with <b>free shipping</b>. That's the lowest price we could find by $40. It purports to engage muscles in the back, core, legs, and ankles while standing.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/szqtqwnfiofa4cusgqd3",2018-01-01T17:10:36-05:00,,2169242,free shipping,4,EXERCISE EQUIPMENT,Gaiam Evolve Balance Board,$40
,https://www.dealnews.com/features/Ways-to-Eat-Healthy-on-a-Budget/,"Want to eat healthier and save more money in the new year? Contrary to popular belief, those two things aren't mutually exclusive. We rounded up a <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/Ways-to-Eat-Healthy-on-a-Budget/"">few tips to help you get started on your 2018 resolutions</a>.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qgcpw7qdjaobbvzyvjjz",,2017-12-28T07:00:01-05:00,2163920,,,CONSUMER NEWS,9 Ways to Eat Healthy on a Budget in 2018,
,https://www.dealnews.com/features/New-Years-Resolutions-That-Will-Save-You-Money/,"Most sites will tell you to quit smoking or stop buying Starbucks every day if you want to save money in the new year. Here are seven different New Year's resolutions for you to consider, all of which will <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/New-Years-Resolutions-That-Will-Save-You-Money/"">save you money in 2018</a>.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jkbpd9vzxgwwk7eixh86",,2017-12-27T07:00:01-05:00,2160185,,,CONSUMER NEWS,7 New Year's Resolutions That Will Save You Money,
