uuid,editors_choice,description,time_modified,shipping,url,hotness,picture_url,price,title,time_published,category
2171096,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171096"">Comfort Products Regallo Expandable Computer Desk</a> for <b>$86</b> with <b>free shipping</b>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094716,2171096"">Hayneedle</a> has it for the same.) That's the lowest price we could find by $3. It features an expandable L-shaped design and a pullout keyboard shelf.",,free shipping,https://www.dealnews.com/Comfort-Products-Regallo-Computer-Desk-for-86-free-shipping/2171096.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mqwbzgzrweeeak0vfdjs",$86,Comfort Products Regallo Computer Desk,2018-01-03T16:01:31-05:00,COMPUTER DESKS
2171231,,"Ending today, T-Mobile cuts <b>$80 off</b> the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171231"">Logitech Ultimate Ears Boom 2 Portable Bluetooth Speaker</a> in several colors (Black pictured). Plus, <b>free shipping</b> applies. It features a 3.5mm auxiliary input, up to 15 hours of music per charge, and is compatible with iOS and Android.",,free shipping,https://www.dealnews.com/Logitech-UE-Boom-2-Portable-Speaker-80-off-free-shipping/2171231.html,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dppsahtw8pkb8fhhroig",$80 off,Logitech UE Boom 2 Portable Speaker,2018-01-04T00:01:00-05:00,PORTABLE SPEAKERS
2171219,,"Hawaiian Airlines via Dealbase offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171219"">1-Way Flights to Hawaii</a> from <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095118,2171219"">select cities in California</a> starting at <strong>$158.50</strong>. (On the DealBase landing page, click ""Hawaiian Airlines"" in the top line to see this sale.) This price is based on flights from San Jose, CA, (SJC) with arrival in Kahului, HI, (OGG) departing on January 24. That's the lowest price we could find for select routes by at least $10, although most carriers charge at least $177. Book this travel deal by January 8 for travel from January 15 through March 21.<br>
<br>
All prices, dates, and booking details were valid at the time of publication.",,,https://www.dealnews.com/Hawaiian-Airlines-Fares-to-Hawaii-from-159-1-Way/2171219.html,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nddb72rwwbax6nqk67v4",from $159 1-Way,Hawaiian Airlines Fares to Hawaii,2018-01-03T15:59:07-05:00,AIRFARE
2171213,,"Even if your New Year's resolutions didn't include getting fit, you'll still be able to appreciate these offers. They're designed to keep you — and your wallet — in tip-top shape. Score a balance ball to upgrade your yoga routine, an inversion table, and more in our roundup of the week's best <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/best-fitness-deals/"">fitness deals</a>.",,,https://www.dealnews.com/features/best-fitness-deals/,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/khcoxl3lrcrktjlu9j96",,Best Fitness Deals: You'll Flip Over This Inversion Table Deal!,2018-01-03T15:54:07-05:00,ROUNDUPS
2171210,,"Norwegian Cruise Line offers a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171210"">Norwegian Cruise Line 7-Night Western Mediterranean Cruise for Two</a>, with prices for <strong>$1,358</strong>, as seen on Travelzoo. (It's the second offer down on the landing page.) That's the lowest price we could find by $100. This roundtrip cruise aboard the Norwegian Epic departs from Barcelona, Spain, on October 21 and includes stops in Naples, Italy; Rome, Italy; Livorno, Italy; Cannes, France; and Palma, Majorca, Spain. Book this travel deal by January 31. <img class=""lazy-img"" src=""https://dealnews.a.ssl.fastly.net/images/spacer.png"" data-src=""https://ad.doubleclick.net/ddm/ad/N8970.1425TRAVELZOO/B20554345.210708879;sz=1x1;ord=123456;dc_lat=;dc_rdid=;tag_for_child_directed_treatment=?"" style=""width: 1px; height: 1px; border-width: 0;"" alt=""*"">",,,https://www.dealnews.com/NCL-7-Nt-Western-Mediterranean-Cruise-from-1-358-for-2/2171210.html,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uxtvxx6zluugrxov7d7w","from $1,358 for 2",NCL 7Nt Western Mediterranean Cruise,2018-01-03T15:53:57-05:00,CRUISES
2171189,,"Ashford offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171189"">Movado Men's Masino Chronograph Watch</a> for $497.50. Coupon code ""DNMASINO299"" cuts it to <strong>$299</strong>. With <strong>free shipping</strong>, that's tied with our October mention and the lowest price we could find by $51. It features a stainless steel case and bracelet, Swiss quartz movement, date display, and water resistance to 100 feet. Deal ends January 8.",,free shipping,https://www.dealnews.com/Movado-Mens-Masino-Chronograph-Watch-for-299-free-shipping/2171189.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/np0kyufbreioocinky0t",$299,Movado Men's Masino Chronograph Watch,2018-01-03T15:40:06-05:00,WATCHES
2171099,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171099"">Roadmaster Women's 26"" Granite Peak Bike</a> in Purple for $64.99. It falls to <b>$62.26</b> when you choose in-store <b>pickup</b>. That's the lowest price we could find by $21. It features a steel mountain frame, front suspension fork, alloy rims, 18-speed twist shifters, and Shimano rear derailleur.",,pickup at Walmart,https://www.dealnews.com/Roadmaster-Womens-26-Granite-Peak-Bike-for-62-pickup-at-Walmart/2171099.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wh4xqtqep4kukox8gk1f",$62,"Roadmaster Women's 26"" Granite Peak Bike",2018-01-03T15:39:59-05:00,BICYCLING
2171033,,"Dell Refurbished Store takes <strong>$225 off</strong> any <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171033"">Dell Precision M4800 Laptop</a> via coupon code ""JANDEAL3"", with deals starting from <strong>$314</strong> after coupon. Plus, all orders receive <strong>free shipping</strong>. Some exclusions may apply. Deal ends January 31.<br>
<br>
Note: Dell refurbished systems are covered by a 100-day Dell warranty.",,free shipping,https://www.dealnews.com/Refurb-Dell-Precision-M4800-Laptops-225-off-from-314-free-shipping/2171033.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/q2i9zsyzqcojqedarozp","$225 off, from $314",Refurb Dell Precision M4800 Laptops,2018-01-03T15:36:53-05:00,LAPTOPS
2171177,,"Nike offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171177"">Converse Men's Lightweight Down Jacket</a> in several colors (Green pictured) for $89.97. In-cart that drops to <b>$67.48</b>. Plus, Nike+ members receive <b>free shipping</b>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094962,2171177"">join</a>.) That's the lowest price we could find by $83. It's available in select sizes from S to XL. Deal ends January 4.",,free shipping,https://www.dealnews.com/Converse-Mens-Lightweight-Down-Jacket-for-67-free-shipping/2171177.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/k6gixfhcbhxcofjxxije",$67,Converse Men's Lightweight Down Jacket,2018-01-03T15:27:02-05:00,COATS
2171183,,"Macy's takes <strong>25% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094992,2171183"">Tumi Alpha 2 Ballistic luggage</a>, with prices starting from <strong>$70.99</strong>. Plus these items qualify for <strong>free shipping</strong>. Deal ends February 4. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094977,2171183"">Tumi Alpha 2 Ballistic Double Expansion Travel Satchel</a> for <strong>$295.99</strong> (low by $19)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171183"">Tumi Alpha 2 Ballistic International 22"" Carry-On Spinner Suitcase</a> for <strong>$467.99</strong> (pictured, low by $31)
 </li>
</ul>",,free shipping,https://www.dealnews.com/Tumi-Alpha-2-Ballistic-Luggage-at-Macys-25-off-free-shipping/2171183.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qzcn0hufj1pkqpcqv2g2",25% off,Tumi Alpha 2 Ballistic Luggage at Macy's,2018-01-03T15:24:33-05:00,LUGGAGE & TRAVEL GEAR
2171186,,"Walmart cuts <strong>up to 72% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17095043,2171186"">exercise equipment, wearable tech, hydration items, and more</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094983,2171186"">Fitness Sale</a>. Shipping adds <b>$5.99</b>, or spend $35 or more to bag free shipping. (Oversize items may incur additional shipping fees.) A couple of best bets, both via <strong>pickup</strong>:
<ul>
 <li>
 <del><a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094986,2171186"">CAP Barbell Tone Fitness 20-lb. Dumbbell Weight Set</a> for <s>$19.99</s> (low by $10)</del>
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171186"">Weider 2980 Home Gym w/ 214 lbs. of Resistance</a> for <b>$193.99</b> (pictured; low by $22, $337+ elsewhere)
 </li>
</ul>",2018-01-04T03:30:14-05:00,free shipping w/ $35,https://www.dealnews.com/Walmart-Fitness-Sale-Up-to-72-off-free-shipping-w-35/2171186.html,5,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ytq33rtwharvsysukndt",Up to 72% off,Walmart Fitness Sale,,EXERCISE EQUIPMENT
2170181,,"Sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170181"">JetBlue Plus Card</a> and receive <strong>30,000 bonus points</strong> after you <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092208,2170181"">spend $1,000 in purchases</a> within the first 90 days of account opening. Other card features include earning <strong>6x points</strong> on JetBlue purchases, <strong>2x points</strong> at restaurants and grocery stores, and <strong>1x points</strong> on all other purchases. Plus, your first checked bag is <strong>free</strong>. Finally, there's no blackout dates on JetBlue-operated flights, you can redeem for any seat any time on JetBlue-operated flights, and points awarded into your TrueBlue account don't expire. A $99 annual fee applies. For more terms and conditions, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092211,2170181"">click here</a>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s39843/Barclay-Card/"">Barclaycard Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>",,,"https://www.dealnews.com/lw/click.html?20,2,2170181",,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uku4yulyuaxaufupterc","Earn 30,000 bonus points",JetBlue Plus Card,2018-01-02T10:37:44-05:00,CREDIT CARDS
2171174,,"REI Garage offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171174"">Sea to Summit 30-Liter Compression Sack</a> in Olive Green for <strong>$23.73</strong>. Opt for in-store <strong>pickup</strong> to avoid $5.99 shipping fee. That's the lowest price we could find by $11. It features a flip top, four straps, and drawstring closure.",,pickup at REI,https://www.dealnews.com/Sea-to-Summit-30-L-Compression-Sack-for-24-pickup-at-REI/2171174.html,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/oprgmsoymqn3dtgutp9f",$24,Sea to Summit 30L Compression Sack,2018-01-03T15:20:38-05:00,CAMPING & OUTDOORS
2171072,,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171072"">Magisso Stainless Steel Bulb Citrus Reamer with Bamboo Stand</a> for <b>$28.79</b>. Choose in-store <b>pickup</b> to dodge the $5.99 shipping fee. That's the lowest price we could find by $7. The bulb is dishwasher safe. Deal ends January 31.",,pickup at Home Depot,https://www.dealnews.com/Magisso-Stainless-Steel-Bulb-Citrus-Reamer-for-29-pickup-at-Home-Depot/2171072.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gpf3nv6qbgapfr8c4vom",$29,Magisso Stainless Steel Bulb Citrus Reamer,2018-01-03T15:17:57-05:00,KITCHEN
2171090,,"REI offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171090"">Gerber Splice Mini Scissors Keychain Tool</a> for <b>$12.73</b>. Choose in-store <b>pickup</b> to dodge the $5.99 shipping fee. That's the lowest price we could find by $3. It includes scissors, a straight blade, serrated blade, standard screwdriver, Phillips screwdriver, eyeglass screwdriver, bottle opener, and keychain.",,pickup at REI,https://www.dealnews.com/Gerber-Splice-Mini-Scissors-Keychain-Tool-for-13-pickup-at-REI/2171090.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bl8govxcsrngczx2bexm",$13,Gerber Splice Mini Scissors Keychain Tool,2018-01-03T15:16:49-05:00,KNIVES & MULTITOOLS
2171120,,"Nike offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171120"">Nike Men's Presto Fly Running Shoes</a> in Black/Black/Black for $74.97. The price falls in cart to <strong>$56.23</strong>. Plus, Nike+ members receive <b>free shipping</b>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094782,2171120"">join</a>.) That's the lowest price we could find for this colorway by $19 (most retailers charge $87 or more), although we saw them in a different color for $11 less two weeks ago. They're available in select sizes from 8 to 12 <del>15</del>. Deal ends January 4.",2018-01-04T03:29:26-05:00,free shipping,https://www.dealnews.com/Nike-Mens-Presto-Fly-Running-Shoes-for-56-free-shipping/2171120.html,5,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/la2tgtthvv8yfed5nonf",$56,Nike Men's Presto Fly Running Shoes,,SHOES
2171159,,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171159"">Joseph Joseph M-Cuisine Popcorn Maker</a> in Orange for <strong>$13.53</strong>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094917,2171159"">beauty item</a> (they start at $3) to bag <strong>free shipping</strong>; otherwise, shipping adds $10.95. Ignoring padding, that's tied with our mention from a month ago and the lowest price we could find now by $6, excluding the below mentions. It's BPA free and features a heat-resistant silicone kernel holder and perforated lid to shake out any unpopped kernels.<br>
<br>
Don't need a beauty item? <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094920,2171159"">Amazon</a> offers it for $15.18 with free Prime shipping, and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094923,2171159"">LivingSocial</a> charges $11.99 plus $3.99 for shipping via coupon code ""NEW20"".",,free s&h w/beauty item,https://www.dealnews.com/Joseph-Joseph-M-Cuisine-Popcorn-Maker-for-14-free-s-h-w-beauty-item/2171159.html,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zi6aim94bumq1eylotlf",$14,Joseph Joseph M-Cuisine Popcorn Maker,2018-01-03T15:09:06-05:00,SMALL APPLIANCES
