time_published,shipping,editors_choice,description,price,hotness,time_modified,category,picture_url,uuid,title,url
2018-01-05T09:36:13-05:00,free shipping w/ Prime,,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172473"">Firefly Complete Series: 15th Anniversary Edition on Blu-ray</a> for <b>$16.81</b> with <strong>free shipping</strong>. That's tied with last month's mention and the lowest price we could find today by $3.",$17,3,,BLU-RAY DISC MOVIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ler3k6offwqblwmizexx",2172473,Firefly Series: 15th Ann. Ed. on Blu-ray,https://www.dealnews.com/Firefly-Series-15-th-Ann.-Ed.-on-Blu-ray-for-17-free-shipping-w-Prime/2172473.html
2018-01-05T09:35:35-05:00,free shipping,,"Columbia offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172470"">Columbia Men's Mountainside Full Zip Vest</a> in Navy or Graphite for $49.98. Coupon code ""COLNEWYEAR60"" drops that to <strong>$39.98</strong>. Plus, Greater Rewards members receive <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097494,2172470"">sign up</a>.) That's tied with our mention from last week as the lowest price we've seen. (It's the best deal now by $40.) It's available in sizes S to XXL. Deal ends December 31.",$40,3,,COATS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jiwrmc1nfdcpvfj3erri",2172470,Columbia Men's Mountainside Full Zip Vest,https://www.dealnews.com/Columbia-Mens-Mountainside-Full-Zip-Vest-for-40-free-shipping/2172470.html
2018-01-03T12:34:27-05:00,,,"Sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171069"">Chase Sapphire Reserve℠ Credit Card</a> and earn <strong>50,000 bonus points</strong> after you spend <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094638,2171069"">$4,000 or more</a> on purchases in the first three months from account opening – that's $750 toward travel when you redeem through Chase Ultimate Rewards®. Plus, automatically receive <strong>up to $300 in statement credits</strong> as reimbursement for travel purchases charged to your card each account anniversary year. Also, earn <strong>3X points</strong> for every $1 spent on travel and dining at restaurants worldwide, and 1 point for every $1 spent on all other purchases. There's a $450 annual fee; $75 for each authorized user. For more terms and conditions, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17094641,2171069"">click here</a>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1642/Chase/"">Chase Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>","50,000 bonus points",,,CREDIT CARDS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dgnflhffkigi97koojiy",2171069,Chase Sapphire Reserve℠ Card,"https://www.dealnews.com/lw/click.html?20,2,2171069"
2018-01-05T09:31:39-05:00,$12 shipping,,"Sierra Trading Post offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172491"">Mountain Hardwear Men's Radian Hooded Jacket</a> in Thunderhead Grey or Hardwear Navy for <strong>$99</strong> plus <strong>$11.95</strong> for shipping. That's the lowest price we could find by $78. It's available in select sizes from S to XXL.",$99,3,,COATS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/eurp0ib4pdfchr6kofhe",2172491,Mountain Hardwear Men's Radian Hooded Jacket,https://www.dealnews.com/Mountain-Hardwear-Mens-Radian-Hooded-Jacket-for-99-12-s-h/2172491.html
2018-01-05T09:27:31-05:00,free shipping w/ $75,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097572,2172494"">Abercrombie &amp; Fitch</a> takes <strong>up to 50% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172494"">men's and women's clearance styles</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097575,2172494"">Winter Clearance Sale</a>. (Prices are as marked.) Plus, take an <b>extra 30% off</b> via coupon code ""11260"". Shipping adds <strong>$7</strong>, but orders of $75 or more qualify for free shipping. Some exclusions apply.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s2012/Abercrombie-Fitch/"">Abercrombie &amp; Fitch Coupons</a>.</p>",Up to 50% off + 30% off,4,,CLOTHING & ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fkncz5epkl1qjd1cm1e2",2172494,Abercrombie & Fitch Winter Clearance Sale,https://www.dealnews.com/Abercrombie-Fitch-Winter-Clearance-Sale-Up-to-50-off-30-off-free-shipping-w-75/2172494.html
2018-01-05T09:21:37-05:00,free shipping,,"GoodGrabs via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172476"">Oneida Cella 62-Piece Casual Flatware Set</a> for <strong>$54.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $95, outside of the mention below. It includes 12 dinner forks, salad forks, dinner spoons, teaspoons, and dinner knives, as well as a 2-piece serving set.<br>
<br>
A close price: <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097506,2172476"">Finest Flatware via eBay</a> has it for $59.99 with free shipping.",$55,3,,CUTLERY & FLATWARE,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gmowrd2nfektfnhh6igf",2172476,Oneida Cella 62-Piece Casual Flatware Set,https://www.dealnews.com/Oneida-Cella-62-Piece-Casual-Flatware-Set-for-55-free-shipping/2172476.html
2018-01-05T09:17:46-05:00,free shipping,,"BuyDig offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172482"">Samsonite S'Cure 28"" Zipperless Spinner Luggage</a> in Black for <strong>$129.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $269. It features Flowlite polypropylene construction, four multi-directional spinner wheels, a retractable handle, full-zip divider pad, and 3-point locking system with TSA lock. Deal ends January 29.",$130,3,,LUGGAGE & TRAVEL GEAR,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mxwbl3hqqscqnopvvyii",2172482,"Samsonite S'Cure 28"" Spinner Luggage",https://www.dealnews.com/Samsonite-SCure-28-Spinner-Luggage-for-130-free-shipping/2172482.html
2018-01-05T09:15:28-05:00,,,"Groupon discounts <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097545,2172485"">more than 50,000 items and local deals</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172485"">Savings to Rave About Sale</a>. Shipping adds <b>$3.99</b> on goods, or get free shipping on orders of $34.99 or more. Deal ends January 6.",,3,,GROUPON COUPONS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/muuqgb6zvfcgedh2isgq",2172485,Groupon Savings to Rave About Sale,https://www.dealnews.com/Groupon-Savings-to-Rave-About-Sale-free-shipping-w-35/2172485.html
2018-01-05T09:13:12-05:00,free shipping,,"Dell Home, via its Member Purchase Program, offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172458"">Dell UltraSharp U2518D 25"" 1440p IPS LED-Backlit LCD Monitor</a> for <strong>$313.49</strong> with <strong>free shipping</strong>. Plus, Dell Advantage Loyalty Reward members also bag <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097536,2172458"">$50 in Dell Bonus Rewards</a>. (It'll appear as a credit in your account. Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097539,2172458"">join</a>.) Assuming you use the credit, that's the lowest price we could find by $87. (For further comparison, that's a $19 price drop from our mention from two weeks ago, although that came with a $100 Dell Gift Card.) It features a 2560x1440 (1440p) native resolution, USB 3.0, HDMI, DisplayPort, and height-, tilt-, swivel-, and pivot-adjustable stand.",$313,1,,MONITORS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yskjwyk7pxazcjbc7pmd",2172458,"Dell UltraSharp 25"" Display w/ $50 Dell GC",https://www.dealnews.com/Dell-Ultra-Sharp-25-Display-w-50-Dell-GC-for-313-free-shipping/2172458.html
2018-01-05T09:09:48-05:00,free shipping,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172467"">Gold's Gym Single Station Heavy Bag Boxing Stand</a> for <strong>$69</strong> with <strong>free shipping</strong>. That's $31 under the lowest price we could find for a similar stand. It holds bags up to 100 lbs.",$69,3,,EXERCISE EQUIPMENT,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xwffxrsvz8mc2rnyvrbs",2172467,Gold's Gym Heavy Bag Boxing Stand,https://www.dealnews.com/Golds-Gym-Heavy-Bag-Boxing-Stand-for-69-free-shipping/2172467.html
2018-01-05T09:06:40-05:00,free shipping,,"A Step Ahead Shoes via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172443"">Khombu Men's Flume 2 Waterproof Hiking Boots</a> in Grey for <strong>$34.99</strong> with <strong>free shipping</strong>. That's $45 off and the lowest price we could find. They're available in sizes 10 to 13.",$35,4,,SHOES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/w9wvtbrgq86oqyufhfns",2172443,Khombu Men's Flume 2 Waterproof Hiking Boots,https://www.dealnews.com/Khombu-Mens-Flume-2-Waterproof-Hiking-Boots-for-35-free-shipping/2172443.html
2018-01-05T09:02:26-05:00,free shipping w/ $100,,"Nordstrom Rack takes <strong>up to 77% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172461"">crossbody bags</a>. Shipping adds <strong>$7.95</strong>, but orders of $100 or more bag free shipping. Discounted brands include Marc Jacobs, Ted Baker, Rebecca Minkoff, and Steve Madden.",Up to 77% off,4,,HANDBAGS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wblumfbp9t4e6zy05xuv",2172461,Crossbody Bags at Nordstrom Rack,https://www.dealnews.com/Crossbody-Bags-at-Nordstrom-Rack-Up-to-77-off-free-shipping-w-100/2172461.html
,free shipping w/ Prime,,"yichengjin via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172059"">Soufull Multi-Functional Stainless Steel Scissors</a> for $12.88. Coupon code ""black855"" cuts that to <strong>$8.55</strong>. Plus, Prime members bag <strong>free shipping</strong>. Deal ends January 31.",$9,,2018-01-05T11:17:17-05:00,KITCHEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/stvamjek2izwihfqpmnd",2172059,Soufull Stainless Steel Poultry Scissors,https://www.dealnews.com/Soufull-Stainless-Steel-Poultry-Scissors-for-9-free-shipping-w-Prime/2172059.html
2018-01-05T08:57:39-05:00,,,"Today you can make the idea of vacuuming a little more bearable by saving big on a Dyson. Check out this offer and more in our roundup of the top five <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/morning-jolt/"">Editors' Choice deals</a> we found last night and this morning.",,,,MORNING JOLT,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/eydnkwj9d9743wiygij5",2172479,Top 5 Deals You Need to Know This Morning: A Dyson at Its Lowest Price,https://www.dealnews.com/features/morning-jolt/
,,True,"iTunes offers downloads of the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172464"">Insidious Trilogy in HD</a> for <strong>$9.99</strong>. That's the lowest price we could find by $8. It includes Insidious, Insidious: Chapter 2, and Insidious: Chapter 3.",$10,2,2018-01-05T11:21:56-05:00,VIDEO DOWNLOADS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/q83rxcr1kvoszd1dvpws",2172464,Insidious Trilogy in HD,https://www.dealnews.com/Insidious-Trilogy-in-HD-for-10/2172464.html
2018-01-05T08:47:13-05:00,free shipping,,"Lenovo offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172440"">Lenovo Flex 5 Intel Pentium Kaby Lake 2.3GHz 14"" 1080p Touchscreen 2-in-1 Laptop</a> for <strong>$399.99</strong> with <strong>free shipping</strong>. That's $120 off list and the lowest price we could find. It features an Intel Pentium 4415U 2.3GHz Kaby Lake dual-core processor, 14"" 1366x768 touchscreen, 4GB RAM, 1TB HDD, 802.11ac Wireless, Bluetooth 4.1, 2-cell battery, and Windows 10 Home 64-bit. Deal ends January 7.",$400,3,,LAPTOPS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rtgp2znaz9148r3ytt9o",2172440,"Lenovo Flex 5 Pentium 2.3GHz 14"" Touch Laptop",https://www.dealnews.com/Lenovo-Flex-5-Pentium-2.3-GHz-14-Touch-Laptop-for-400-free-shipping/2172440.html
2018-01-05T08:42:51-05:00,pickup at REI,,"Columbia offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172428"">Columbia Women's Benton Springs Fleece Vest</a> in several colors (Nocturnal pictured) for <strong>$19.90</strong>. Plus, Greater Rewards members receive <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097470,2172428"">sign up</a>.) That's the lowest price we could find by $5. It's available in select sizes from XS to XL.",$32,2,,COATS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rmhsi4dgtg6gr5uamsty",2172428,Columbia Women's Benton Springs Fleece Vest,https://www.dealnews.com/Columbia-Womens-Benton-Springs-Fleece-Vest-for-32-pickup-at-REI/2172428.html
2018-01-05T08:40:05-05:00,free shipping,,"HP offers its 5.6-lb. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172449"">HP 17z AMD A9 3GHz 17.3"" Laptop</a> in Black for <strong>$359.99</strong> with <strong>free shipping</strong>. That's $185 off and the lowest price we could find, although we saw it for $20 less during Cyber Week. It features an AMD A9-9420 3GHz dual-core processor with integrated AMD Radeon R5 graphics, 17.3"" 1600x900 LED-backlit LCD, 8GB RAM, 1TB hard drive, DVD burner, and Windows 10 Home 64-bit. Deal ends January 6.",$360,2,,LAPTOPS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fluvtday3vqnbz0xi4j4",2172449,"HP 17z AMD A9 3GHz Dual 17"" Laptop",https://www.dealnews.com/HP-17-z-AMD-A9-3-GHz-Dual-17-Laptop-for-360-free-shipping/2172449.html
