category,hotness,title,time_published,url,shipping,editors_choice,description,uuid,picture_url,price,time_modified
HAIR CARE,1,Tec.Bean Ionic Hair Straightener Brush,,https://www.dealnews.com/Tec.Bean-Ionic-Hair-Straightener-Brush-for-20-free-shipping/2172311.html,free shipping,,"Nova Tech via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172311"">Tec.Bean Ionic Hair Straightener Brush</a> for $35.99. Coupon code ""451NBDD8"" cuts it to <strong>$19.79</strong>. With <strong>free shipping</strong>, that's tied with our November mention and the lowest price we could find by $25. It features five heat settings and auto-shut off. Deal ends February 28.",2172311,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/a3kt5jsvvn8htj41wten",$20,2018-01-05T17:05:01-05:00
ACCESSORIES,2,Insignia Switch Game Storage Case,,https://www.dealnews.com/Insignia-Switch-Game-Storage-Case-for-3-pickup-at-Best-Buy/2172308.html,pickup at Best Buy,,"Best Buy offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172308"">Insignia Switch Game Storage Case</a> for <strong>$2.99</strong>. Opt for in-store <strong>pickup</strong> to avoid the $3.99 shipping charge. That's $7 off and the best price we could find. It features storage for up to 16 game cards.",2172308,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uonv4lsdhp0kvi3kzvyg",$3,2018-01-05T12:16:11-05:00
MATTRESSES,4,Serta Luxury Hybrid Super Pillowtop Mattress,,https://www.dealnews.com/Serta-Luxury-Hybrid-Super-Pillowtop-Mattress-from-459..-or-less-free-shipping/2172314.html,free shipping,,"Sam's Club continues to offer the Serta Perfect Sleeper Luxury Hybrid Glenmoor Super Pillowtop Mattress in several sizes from <strong>$459</strong> with <strong>free shipping</strong>, as listed below. (Non-members pay an additional 10% off, so it's better to get a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097404,2172314"">1-year membership</a> for $45.) Deal ends January 28. The sizes:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097407,2172314"">Twin</a> for <strong>$459</strong> (low by $340)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172314"">Queen</a> for <strong>$469</strong> (pictured, low by $505)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097410,2172314"">Full</a> for <strong>$569</strong> (low by $380)
 </li>
</ul>
Don't mind picking it up? With stock varying by ZIP code, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097413,2172314"">Queen</a> is also available for <strong>$369</strong> with in-store <strong>pickup</strong>.",2172314,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/krppejsiqdiporlite2q",from $459.. or less,2018-01-05T14:56:36-05:00
GLASSES & CONTACT LENSES,2,Contact Lenses at Walgreens,,https://www.dealnews.com/Contact-Lenses-at-Walgreens-25-off-free-shipping/2171603.html,free shipping,,"Walgreens takes <strong>25% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171603"">contact lenses</a> via coupon code ""CYBER25"". Even better, all orders receive <strong>free shipping</strong>. Some exclusions may apply. Deal ends January 31.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s289/Walgreens/"">Walgreens Coupons</a>.</p>",2171603,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ctslfgfrgeqsew1qsoiv",25% off,2018-01-05T17:04:14-05:00
EXERCISE EQUIPMENT,3,ProForm Premier 900 Treadmill,,https://www.dealnews.com/Pro-Form-Premier-900-Treadmill-from-800-free-shipping/2172152.html,free shipping,,"Costco offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172152"">ProForm Premier 900 Treadmill</a> for <strong>$799.99</strong> with <strong>free shipping</strong>. (Non-members pay a $40 surcharge.) That's the lowest price we could find by $199. It tracks speed, time, distance, calories burned, heart rate, and incline stats, and features a touchscreen display, fan, QuickSpeed control, Quick Incline control, ProShox cushioning, and sound system. Deal ends January 28.",2172152,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nxgjdi3rsxmqcl4fhvko",from $800,2018-01-05T21:03:51-05:00
CLOTHING & ACCESSORIES,3,Asos Final Call Sale,,https://www.dealnews.com/Asos-Final-Call-Sale-Up-to-70-off-free-shipping-w-40/2172296.html,free shipping w/ $40,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172296"">Asos</a> takes <strong>up to 70% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097389,2172296"">men's</a> and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097392,2172296"">women's sale styles</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097395,2172296"">Last Call Sale</a>. Shipping is a flat <strong>$4</strong>, but orders of $40 or more bag free shipping. Deal ends January 18.",2172296,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tt9h7pjtdti31y9xnc2p",Up to 70% off,2018-01-05T21:03:03-05:00
POWER TOOLS,3,Ironton 63pc Titanium-Coated Drill Bit Set,,https://www.dealnews.com/Ironton-63-pc-Titanium-Coated-Drill-Bit-Set-for-10-free-shipping/2172302.html,free shipping,,"Northern Tool via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172302"">Ironton 63-Piece Titanium-Coated Drill Bit Set</a> for <strong>$9.99</strong> with <strong>free shipping</strong>. That's tied with last week's mention, $10 off list, and the lowest price we could find. It includes drill bits from 1/16"" to 3/8"" in 1/64"" increments.",2172302,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mpznk1dqgyyrhine8i36",$10,2018-01-05T21:00:07-05:00
SHAVING & GROOMING,3,Gillette Justice League Gift Pack,,https://www.dealnews.com/Gillette-Justice-League-Gift-Pack-for-10-pickup-at-Walmart/2172299.html,pickup at Walmart,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172299"">Gillette Justice League Gift Pack</a> for <strong>$10</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping charge. That's tied with last week's mention and the lowest price we could find by $5. It includes a Fusion5 ProShield handle, two cartridges, 16-oz. Hydrator Body Wash, 3.8-oz. Clear Gel Cool Wave Antiperspirant & Deodorant, and 6-oz. Fusion Proglide Sensitve Ocean Breeze Shave Gel.",2172299,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/sabajumg0fyvbjaselay",$10,2018-01-05T20:59:58-05:00
SUPPLEMENTS,4,Hydroxycut & Purely Inspired at Amazon,,https://www.dealnews.com/Hydroxycut-Purely-Inspired-at-Amazon-30-off-from-5-free-shipping/2172284.html,free shipping,,"As one of its daily deals, Amazon takes <strong>30% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097398,2172284"">Hydroxycut and Purely Inspired products</a>, with prices starting from <strong>$4.89</strong>. Plus, these products' prices also drop via on-page clippable coupons and/or with Subscribe & Save. With the latter, they also bag <strong>free shipping</strong>. Deal ends today. A couple of best bets, with final prices after coupons and Subscribe & Save:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097386,2172284"">Hydroxycut Weight Loss Mixed Fruit Gummies 90-Count Pack</a> for <strong>$9.74</strong> (low by $14)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172284"">Purely Inspired Organic Protein Powder 1.5-lb. Tub</a> for <strong>$9.97</strong> (pictured, low by $13)
 </li>
</ul>
Note: Be sure to cancel Subscribe & Save after your item ships to avoid being billed for future shipments.",2172284,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xb6zqetzoi2eddqkicg3","30% off, from $5",2018-01-05T14:55:43-05:00
CLOTHING & ACCESSORIES,5,Patagonia at Backcountry,,https://www.dealnews.com/Patagonia-at-Backcountry-Up-to-55-off-free-2-day-s-h-w-50/2172293.html,free 2-day s&h w/ $50,,"Backcountry takes <strong>up to 55% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172293"">Patagonia apparel and accessories</a>. (Prices are as marked.) Shipping starts at <strong>$5.95</strong>, but orders of $50 or more qualify for free 2-day shipping. Note that these discounts are on past-season styles, and that sizes are limited.",2172293,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tavtqtwo3onqeqsozb1j",Up to 55% off,2018-01-05T14:29:40-05:00
CHAIRS,4,Milano Leather Chair and Storage Ottoman,,https://www.dealnews.com/Milano-Leather-Chair-and-Storage-Ottoman-from-349-free-shipping/2172290.html,free shipping,,"Sam's Club offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172290"">Abbyson Living Milano Leather Oversized Chair and Storage Ottoman</a> for <strong>$349</strong> with <strong>free shipping</strong>. (Non-members pay a $34.90 surcharge.) That's tied with last week's mention and the lowest price we could find by $58. It includes three toss pillows.",2172290,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nydytr6iireeli1zgzpz",from $349,2018-01-05T14:54:36-05:00
KIDS' CLOTHES,3,Only Girls Girls' Blanket Sleeper,,https://www.dealnews.com/Only-Girls-Girls-Blanket-Sleeper-for-4-pickup-at-Walmart/2172269.html,pickup at Walmart,True,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172269"">Only Girls Girls' Blanket Sleeper</a> in several colors (Black & Pink pictured) for <strong>$4</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's tied with last week's mention, $9 off list, and the lowest price we could find. It's available in sizes XS to L.",2172269,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ff7xotz0rpmufinvfgco",$4,2018-01-05T20:59:46-05:00
AMAZON COUPONS,5,Amazon Warehouse Deals Closeout Sale,,https://www.dealnews.com/Amazon-Warehouse-Deals-Closeout-Sale-50-off-or-more-free-shipping-w-Prime/2172278.html,free shipping w/ Prime,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172278"">Amazon Warehouse Deals</a> continues to cut <strong>at least 50% off</strong> a vast selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097374,2172278"">open-box, used, and closeout items</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097377,2172278"">Bargain Bin Closeout Sale</a>. Plus, Prime members receive <strong>free shipping</strong>. It yields solid savings on a huge variety of items, like apparel, accessories, toys, electronics, and music.",2172278,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kigjjwajp1xfmkldd4r7",50% off or more,2018-01-05T14:29:02-05:00
SHIRTS,5,Gap Men's Oxford Standard Fit Shirt,,https://www.dealnews.com/Gap-Mens-Oxford-Standard-Fit-Shirt-for-8-free-shipping/2172281.html,free shipping,,"Gap offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172281"">Gap Men's Oxford Standard Fit Shirt</a> in several colors (Imperial Blue pictured) for $12.97. Coupon code ""HAPPY"" cuts it to <strong>$7.78</strong>. Plus, coupon code ""ITSFREE"" bags <strong>free shipping</strong>. That's $42 off and the lowest price we could find. It's available in select sizes from <del>XS to</del> L and XL.",2172281,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ecm2ucv7oyyhrblzyxi5",$8,2018-01-05T14:28:41-05:00
SHOES,3,Clarks Men's Boots + 2 Champion Hoodies,,https://www.dealnews.com/Clarks-Mens-Boots-2-Champion-Hoodies-for-53-free-shipping/2172275.html,free shipping,,"Bon-Ton offers a pair of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172275"">Clarks Men's Bushacre 2 Casual Boots</a> in Green bundled with <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097353,2172275"">two Champion Men's Powerblend Fleece Hoodies</a> in an array of colors for <strong>$52.79</strong> with <strong>free shipping</strong>, via the directions below. That's the lowest price we could find for these items sold separately by $42. The boots are available in sizes 8 to 13 and the hoodies, in select sizes from M to XXL.
<ol>
 <li>Add a pair of the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097356,2172275"">boots</a> to your cart (at $46.79)
 </li>
 <li>add <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097359,2172275"">two hoodies</a> to your cart (for a total of $102.79)
 </li>
 <li>apply coupon code ""FREESHIP49"" at checkout for <strong>free shipping</strong>
 </li>
 <li>apply ""ZWINTERSAVE"" for a final price of <strong>$52.79</strong>
 </li>
</ol>",2172275,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/k2x0oqwcr01mksxxsuac",$53,2018-01-05T20:58:51-05:00
KIDS' SHOES,3,adidas Girls' Goletto VI FG J Soccer Shoes,,https://www.dealnews.com/Adidas-Girls-Goletto-VI-FG-J-Soccer-Shoes-for-6-w-25-free-shipping/2172272.html,free shipping,,"With orders of $25 or more, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172272"">adidas Girls' Performance Goletto VI FG J Soccer Shoes</a> in Black/White/Shock Pink from <s>$5.65</s> <strong>$5.57</strong> with <strong>free shipping</strong>. Excluding padding, that's the lowest price we could find by $19. They're available (around this price) in sizes 2,3, 11, and 13.<br>
<br>
Note: This item is offered as part of Amazon's ""add-on program"" and can only be purchased with an order of $25 or more.",2172272,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/n6hk8va7ewppdryjvrx1",$6 w/ $25,2018-01-05T20:57:32-05:00
MATTRESSES,4,Plush Memory Foam & Spring Mattress,,https://www.dealnews.com/Plush-Memory-Foam-Spring-Mattress-from-100-free-shipping/2172029.html,free shipping,,"Antique2004 via eBay offers the Plush Organic Memory Foam & Spring Mattress in several sizes, as listed below. Plus, all orders receive <strong>free shipping</strong>. The sizes:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172029"">Twin</a> for <strong>$99.99</strong> ($300 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097365,2172029"">Full</a> for <strong>$129.99</strong> ($390 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097368,2172029"">Queen</a> for <strong>$149.95</strong> ($450 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097371,2172029"">King</a> for <strong>$179.95</strong> ($540 off)
 </li>
</ul>",2172029,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/kuapomd0ikwytts9hw6k",from $100,2018-01-05T14:54:20-05:00
MONITORS,3,"LG 29"" 21:9 UltraWide FreeSync LED Display",,https://www.dealnews.com/LG-29-21-9-Ultra-Wide-Free-Sync-LED-Display-for-184-free-shipping/2171984.html,free shipping,,"BuyDig offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2171984"">LG 29"" 21:9 UltraWide IPS LED-Backlit LCD Monitor with FreeSync</a> for $399.99. Coupon code ""c1178118222"" cuts that price to <strong>$184</strong>. With <b>free shipping</b>, that's the lowest price we could find by $216, although we saw this for $5 less in November. It features a 2560x1080 native resolution, 21:9 aspect ratio, USB Type-C, one HDMI port, and tilt-adjustable stand. When using HDMI, FreeSync technology helps eliminate the tearing and stuttering in visuals often noticed when playing games. Deal ends January 14.",2171984,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fyhyna7hvt722334oudt",$184,2018-01-05T20:54:54-05:00
