editors_choice,hotness,picture_url,uuid,url,shipping,description,time_published,price,category,time_modified,title
,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lrbwh1w9qzzj1uziyllx",2172623,https://www.dealnews.com/Rakuten-New-Years-Apparel-Sale-15-off-free-shipping/2172623.html,free shipping,"Rakuten takes <strong>15% off</strong> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097998,2172623"">apparel, shoes, and accessories</a> via coupon code ""APPAREL15"" during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097989,2172623"">New Year's Apparel Sale</a>. (A maximum discount of $15 applies. You must be signed in to your account to use this coupon.) Plus, most orders get <strong>free shipping</strong>. Some exclusions apply. Deal ends January 8. A couple of best bets, both with prices after coupon and <b>free shipping</b>:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097992,2172623"">Aeropostale Women's Solid Athletic Jogger Pants</a> for <b>$28.89</b> (low by $10)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172623"">Alpine Swiss Men's Zach Wool-Blend Overcoat</a> for <b>$29.74</b> (pictured; close in <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097995,2172623"">Burgundy</a> at Amazon, low by $6)
 </li>
</ul>
Note: This coupon can only be used once per account.",,15% off,CLOTHING & ACCESSORIES,2018-01-05T17:01:30-05:00,Rakuten New Year's Apparel Sale
,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mocqjktlpizxnetrppkw",2172620,https://www.dealnews.com/LE-Portable-Bluetooth-Speaker-Nightlight-for-18-free-shipping-w-Prime/2172620.html,free shipping w/ Prime,"Neon Mart via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172620"">LE Portable Bluetooth Speaker Nightlight</a> for $21.99. Coupon code ""KUF6L3GT"" drops it to <b>$18.25</b>. Plus, Prime members bag <b>free shipping</b>. That's a buck under our mention from last May and the lowest price we could find now by $3. It features three brightness levels and a built-in microphone.",,$18,LIGHTING & LAMPS,2018-01-05T16:56:28-05:00,LE Portable Bluetooth Speaker Nightlight
,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/l8mrhr2curra6nrycogt",2172569,https://www.dealnews.com/Refurb-Netgear-CM500-DOCSIS-3.0-Cable-Modem-for-30-free-shipping/2172569.html,free shipping,"Quick Ship via eBay offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172569"">Netgear CM500 DOCSIS 3.0 Cable Modem</a> for <b>$29.99</b> with <b>free shipping</b>. That's $10 under our November mention for a new one and the lowest price we've seen for this modem in any condition. (It's $30 less than a new one today.) It supports 16 download and four upload channels with speeds up to 680MB/s. It's certified for Comcast Xfinity, Time Warner Cable, Cox, and Charter, among others.<br>
<br>
Note: A 1-year Quick Ship warranty applies.",,$30,MODEMS,2018-01-05T16:55:37-05:00,Refurb Netgear CM500 DOCSIS 3.0 Cable Modem
,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/h3cf1hmttpssbd6bd3sk",2172599,https://www.dealnews.com/Basic-Essentials-Bar-4-Piece-Set-for-24-pickup-at-Home-Depot/2172599.html,pickup at Home Depot,"Home Depot offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172599"">Basic Essentials 4-Piece Stainless Steel Bar Set</a> for <strong>$23.88</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's $16 below the lowest price we could find for a similar set elsewhere. It includes 5.7"" ice tongs, a bottle opener, 2.28-quart ice bucket, and 18-oz. cocktail shaker with built-in strainer and cap. Deal ends January 31.",2018-01-05T11:24:06-05:00,$24,KITCHEN,,Basic Essentials Bar 4-Piece Set
,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bhjhgrmde00tuqotzjn3",2172602,https://www.dealnews.com/features/best-freebie-deals/,,"Winter is in full swing for most of us, but you can ward off cabin fever with excellent offers! Start your weekend right with BOGO free pizza from Blaze, then spend it inside (where it's warm!) reading classics, learning something new, and more. Check out these savings in our roundup of the week's best <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/best-freebie-deals/"">freebie deals</a>.",2018-01-05T11:23:28-05:00,,ROUNDUPS,,Best Freebies: Score BOGO Blaze Pizza or Snag a Free Cookbook
,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/u3liaocr3he76b07mzgj",2172575,https://www.dealnews.com/Optimum-Nutrition-Protein-Powder-5-lb.-Jar-for-32-free-shipping/2172575.html,free shipping,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172575"">Optimum Nutrition 100% Whey Gold Standard Protein Powder 5-lb. Jar</a> in Vanilla for <strong>$32.47</strong> with <b>free shipping</b> via the steps below. That's $8 under our mention from six days ago, an all-time low, and the best deal we could find by $13. It delivers 24g of whey protein per serving. To get this deal:
<ol>
 <li>Select a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172575"">Optimum Nutrition 100% Whey Gold Standard Protein Powder 5-lb. Jar</a> for $40.59
 </li>
 <li>clip the 15% off coupon on the product page
 </li>
 <li>order via Subscribe &amp; Save to drop it to <b>$32.47</b>
 </li>
</ol>
Note: Be sure to cancel your subscription once your order ships to avoid being billed for further shipments.",,$32,SUPPLEMENTS,2018-01-05T16:55:16-05:00,Optimum Nutrition Protein Powder 5-lb. Jar
,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bbxxptvazydy878am1ha",2172593,https://www.dealnews.com/Yinenn-300-W-Power-Inverter-w-USB-for-14-free-shipping/2172593.html,free shipping,"Yinenn Direct via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172593"">Yinenn 300-watt Power Inverter</a> for $25.99. Coupon code ""KVH4HSGD"" cuts that to <strong>$13.51</strong>. With <strong>free shipping</strong>, that's $12 off and the best price we could find. It features dual USB ports and two AC outlets. Deal ends January 30",,$14,AUTOMOTIVE,2018-01-05T16:25:19-05:00,Yinenn 300W Power Inverter w/ USB
,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ylhj0ifembhonekfchlo",2172596,https://www.dealnews.com/8-Japanese-Stainless-Steel-Chefs-Knife-for-20-free-shipping/2172596.html,free shipping,"Brefac Direct via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172596"">Zvpod Professional 8"" Chef's Knife</a> for $29.96. Coupon code ""499YMJ6S"" knocks it to <strong>$19.77</strong>. With <strong>free shipping</strong>, that's a slight drop from last month's mention and the lowest price we could find by $17. It features a full-tang Japanese AUS-8 high carbon stainless steel blade. Deal ends January 31.",,$20,CUTLERY & FLATWARE,2018-01-05T16:24:02-05:00,"8"" Japanese Stainless Steel Chef's Knife"
True,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/a40ithjgcqkeic3bvlpr",2172587,https://www.dealnews.com/ASUS-Frameless-22-1080-p-IPS-LED-LCD-Display-for-70-after-rebate-free-shipping/2172587.html,free shipping,"Newegg offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172587"">ASUS Frameless 21.5"" 1080p IPS LED-Backlit LCD Monitor</a> for <strong>$69.99</strong> with <strong>free shipping</strong> via the directions below. That's tied with our mention from last November and the lowest price we could find by $68. It features a 1920x1080 (1080p) native resolution, blue light filter, and HDMI and VGA inputs. Deal ends January 10. To get this deal:
<ol>
 <li>Add the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097938,2172587"">ASUS Frameless 21.5"" 1080p IPS LED LCD Display</a> to your cart for $99.99
 </li>
 <li>apply coupon code ""EMCPEPT46"" to cut that to $89.99
 </li>
 <li>redeem this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097920,2172587"">$20 mail-in rebate</a> for a final price of <strong>$69.99</strong>
 </li>
</ol>",,$70 after rebate,MONITORS,2018-01-05T14:40:01-05:00,"ASUS Frameless 22"" 1080p IPS LED LCD Display"
,1,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rkujjxwl1dnhbrr3f9ug",2172566,https://www.dealnews.com/Dell-Kaby-Lake-i7-Quad-16-1080-p-Laptop-for-794-free-shipping/2172566.html,free shipping,"Dell Home, via its Member Purchase Program, offers its 5.6-lb. <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172566"">Dell Inspiron 15 5000 Intel Kaby Lake Core i7 2.8GHz 15.6"" 1080p Gaming Laptop</a> for $881.99. Coupon code ""TENOFF"" cuts it to <strong>$793.79</strong>. With <strong>free shipping</strong>, that's the best price we could find for this popular build by $106, although it was $59 less in November. Deal ends January 11.<br>
<br>
It features an Intel Core i7-7700HQ 2.8GHz Kaby Lake quad-core processor, 15.6"" 1920x1080 (1080p) LCD display, 8GB RAM, 128GB SSD, 1TB hard drive, Nvidia GeForce GTX 1050 4GB graphics, 6-cell battery, and Windows 10 Home 64-bit.",2018-01-05T11:17:50-05:00,$794,LAPTOPS,,"Dell Kaby Lake i7 Quad 16"" 1080p Laptop"
,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mx9szzpajawjen7y21z3",2172563,https://www.dealnews.com/Proker-3-200-m-Ah-Battery-Case-for-iPhone-X-for-26-free-shipping/2172563.html,free shipping,"Proker via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172563"">Proker 3,200mAh Battery Case for iPhone X</a> in Black for $34.50. Coupon code ""B5LSK9W8"" cuts the price to <strong>$25.87</strong>. With <strong>free shipping</strong>, that's tied with last week's mention, $9 off list, and the lowest price we could find. It features a 360° bumper design, 4-level LED power indicator, and 3,200mAh Li-polymer extended battery. Deal ends January 20.",,$26,IPHONE CASES,2018-01-05T16:21:36-05:00,"Proker 3,200mAh Battery Case for iPhone X"
,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wkwc90cimahznm281kdf",2172557,https://www.dealnews.com/Multi-Functional-Handbag-Organizer-for-4-free-shipping/2172557.html,free shipping,"GearXS via eBay offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172557"">Multi-Functional Handbag Organizer</a> in Black for <strong>$3.99</strong> with <strong>free shipping</strong>. That's $3 under the lowest price we could find for a similar bag organizer elsewhere. It features 13 individual compartments, is made from nylon, and measures approximately 11"" x 6.5"" x 3.5"".",,$4,HANDBAGS,2018-01-05T16:20:29-05:00,Multi-Functional Handbag Organizer
,2,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xcejy5lcyj3u0kjsnysp",2172554,https://www.dealnews.com/Sky-Drones-Pro-X1-720-p-VR-Drone-w-Mini-Drone-for-60-free-shipping/2172554.html,free shipping,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172554"">SkyDrones HD Pro X1 720p Virtual Reality Live Streaming Drone</a> bundled with the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17097848,2172554"">SkyDrones FX Mini Pocket Drone</a> for <strong>$60</strong> with <strong>free shipping</strong>. (To get this deal, scroll down the page to the ""Buy Together & Save"" banner and click ""Add all to cart"".) That's $7 under last month's mention and $30 below the lowest price we could find for these items sold separately elsewhere.<br>
<br>
The HD Pro X1 features a 720p camera with live streaming to a mobile device, headless mode, 1-key return, 6-axis gyroscope, 500-foot range, VR goggles, and two batteries (each with a 12- to 15-minute flight time). The FX Mini has a 6- to 8- minute flight time, three speeds, and a 100-foot range.",2018-01-05T11:00:48-05:00,$60,TOYS & HOBBIES,,SkyDrones Pro X1 720p VR Drone w/ Mini Drone
,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vyqnxxk9vgqx5s6xxd8d",2172560,https://www.dealnews.com/Freehands-Mens-Finger-Mittens-for-20-free-shipping/2172560.html,free shipping,"As one of its daily deals, B&H Photo Video offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172560"">Freehands Men's Finger Mittens</a> for <strong>$19.95</strong> with <strong>free shipping</strong>. That's $19 off list and the lowest price we could find. They feature a separate index finger, fold-back index and thumb tips, and a memory card pocket. They come in sizes S to XL. Deal ends January 6.",,$20,ACCESSORIES,2018-01-05T16:19:38-05:00,Freehands Men's Finger Mittens
,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ok4mllmdjtpffum7ntn9",2172542,https://www.dealnews.com/Tacklife-Advanced-Electric-Spray-Gun-for-37-free-shipping/2172542.html,free shipping,"TackLifeDirect via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172542"">Tacklife Advanced Electric Spray Gun</a> for $45.97. Coupon code ""5F7JPDEB"" drops it to <b>$36.78</b>. With <b>free shipping</b>, that's $9 off list and the lowest price we could find, although we saw it for $3 less last month. It features three spray patterns, three nozzle sizes, and a 30-oz. paint container. Deal ends January 10.",,$37,POWER TOOLS,2018-01-05T16:04:08-05:00,Tacklife Advanced Electric Spray Gun
,1,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/l1xnsqncqiu8cv07uivq",2172551,https://www.dealnews.com/iMac-Pro-8-Core-27-5-K-w-8-GB-GPU-1-TB-SSD-for-4-989-free-shipping/2172551.html,free shipping,"LA Computer Company offers the new <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172551"">Apple iMac Pro Intel Xeon W 8-Core 3.2GHz 27"" Retina 5K All-in-One Desktop</a> for <strong>$4,989</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $10 and the first time we've seen it discounted. Features include:
<ul>
 <li>Intel Xeon W-2145 3.2GHz 8-core processor
 </li>
 <li>27"" 5120x2880 (5K) Retina display
 </li>
 <li>32GB RAM
 </li>
 <li>1TB SSD
 </li>
 <li>Radeon Pro Vega 56 8GB graphics
 </li>
 <li>macOS High Sierra
 </li>
</ul>",2018-01-05T10:59:13-05:00,"$4,989",IMAC,,"iMac Pro 8-Core 27"" 5K w/ 8GB GPU, 1TB SSD"
,4,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/j5ikbqcjvkx756qufeht",2172548,https://www.dealnews.com/Keurig-K-Cup-40-to-48-Packs-for-20-pickup-at-Best-Buy/2172548.html,pickup at Best Buy,"Best Buy offers a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172548"">Keurig K-Cup 40-, 42-, 44-, or 48-Packs</a> for <strong>$19.99</strong>. Choose in-store <b>pickup</b> to avoid the $5.99 shipping fee. That's tied with our October mention (although that included free shipping) and a savings of at least $9 on many of these packs. (Many stores charge around $10 more.)",,$20,COFFEE,2018-01-05T15:02:00-05:00,Keurig K-Cup 40- to 48-Packs
,1,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hc1amqp8ksdq1xd6vkkz",2172545,https://www.dealnews.com/16-mm-Chenxiang-Eaglewood-Agarwood-Bracelet-for-20-free-shipping/2172545.html,free shipping,"Win Pearl offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172545"">Elastic 16mm Chenxiang / Eaglewood / Agarwood Buddhist Prayer Bead Bracelet</a> for $49.99. Coupon code ""dealnews60"" cuts it to <strong>$20</strong>. With <strong>free shipping</strong>, that's $6 under last month's mention, $30 off, and the lowest price we could find. This 8"" bracelet stretches to fit and features 16mm wood beads. Deal ends January 9.",,$20,JEWELRY,2018-01-05T12:56:44-05:00,16mm Chenxiang/Eaglewood/Agarwood Bracelet
,3,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ss8sniglu5diok89ekw9",2172536,https://www.dealnews.com/Makino-Mens-Hiking-Pants-Shorts-for-30-free-shipping/2172536.html,free shipping,"MooYee via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172536"">Makino Men's Convertible and Non-Convertible Quick Dry Hiking Pants/Shorts</a> in several colors (Dark Blue pictured) for $49.90. Coupon code ""3EQCLICJ"" cuts that to <strong>$29.94</strong>. That's $20 off and the best price we could find. They're available in select sizes from 28x29 to 38x32. Deal ends October 31.<br>
<br>
Note: Select sizes cost less after coupon.",,$30,ACTIVEWEAR,2018-01-05T15:54:52-05:00,Makino Men's Hiking Pants/Shorts
