url,uuid,title,category,hotness,price,time_published,description,time_modified,editors_choice,shipping,picture_url
https://www.dealnews.com/Wood-Panels-at-Walgreens-75-off-pickup-at-Walgreens/2168273.html,2168273,Wood Panels at Walgreens,PHOTO SERVICES,4,75% off,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168273"">Walgreens</a> takes <strong>75% off</strong> its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088677,2168273"">5"" x 7"" and 8"" x 10"" Wood Panels</a> via coupon code ""NEWPANEL75"". Opt for in-store <strong>pickup</strong> to dodge any shipping fees, which start at $7.99. That's a savings of at least $21 and the best offer we've seen for these items at Walgreens.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s289/Walgreens/"">Walgreens Coupons</a>.</p>",2017-12-29T20:51:52-05:00,,pickup at Walgreens,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/tf7sorjki0kfptltyrav"
https://www.dealnews.com/WY8124-Solar-LED-Rechargeable-Camping-Lamp-for-9-free-s-h-from-China/2168267.html,2168267,WY8124 Solar LED Rechargeable Camping Lamp,CAMPING & OUTDOORS,3,$9,2017-12-29T11:36:22-05:00,"TomTop offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168267"">WY8124 Solar LED Rechargeable Camping Lamp</a> for $10.54. Coupon code ""CXY6556"" cuts it to <strong>$9</strong>. With <strong>free shipping</strong>, that's $10 off and the lowest price we could find. It features 300 lumens of brightness, ABS construction, and USB charging.<br>
<br>
Note: These ship from China and may take up to four weeks to arrive.",,,free s&h from China,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jc0qvmx7a9mpvlqhkyxr"
https://www.dealnews.com/Proker-Wireless-Bluetooth-Headphones-for-28-free-shipping/2168249.html,2168249,Proker Wireless Bluetooth Headphones,HEADPHONES,3,$28,2017-12-29T11:34:23-05:00,"Proker via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168249"">Proker Wireless Bluetooth Headphones</a> for $39.39. Coupon code ""LBMQ44C2"" drops it to <b>$27.57</b>. With <b>free shipping</b>, that's tied with our mention from a week ago, $12 off list, and the lowest price we could find. They feature Bluetooth 4.2, up to 2.5 hours of playback, and compatibility with iOS or Android devices. Deal ends January 12.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/deoc4o76koo3yegeti1j"
https://www.dealnews.com/Leadnovo-Self-Stirring-15.2-oz.-Mug-for-18-free-shipping-w-Prime/2168270.html,2168270,Leadnovo Self-Stirring 15.2-oz. Mug,KITCHEN,3,$18,,"Leadnovo via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168270"">Leadnovo Self-Stirring 15.2-oz. Stainless Steel Mug</a> in Blue for $22.59. Coupon code ""F5R9T2X2"" cuts that to <strong>$18.07</strong>. Plus, Prime members bag <strong>free shipping</strong>. (It's also available in Black or Pink for a few cents more.) That's $5 off list, tied with last month's mention, and the lowest price we could find. It holds water temperature for up to four hours, and features a removable stirrer. Deal ends December 31.",2017-12-29T11:33:55-05:00,,free shipping w/ Prime,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dk1ueqfjh2abgjlm1aly"
https://www.dealnews.com/Emporio-Armani-Mens-Classic-Watch-for-219-free-shipping/2168261.html,2168261,Emporio Armani Men's Classic Watch,WATCHES,2,$219,2017-12-29T11:30:37-05:00,"Ashford offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168261"">Emporio Armani Men's Classic Watch</a> in Black for $466. Coupon code ""DNCLASSC219"" cuts it to <strong>$219</strong>. With <strong>free shipping</strong>, that's $80 under our August mention and the lowest price we could find by $304. It features a leather strap, stainless steel case, Swiss mechanical automatic movement, and water resistance. Deal ends January 3.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xifbfubyfbeup31iafjt"
https://www.dealnews.com/Rymemo-Wireless-Bluetooth-In-Ear-Earphones-for-9-free-shipping-w-Prime/2168255.html,2168255,Rymemo Wireless Bluetooth In-Ear Earphones,HEADPHONES,3,$9,2017-12-29T11:30:15-05:00,"Globalbox via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168255"">Rymemo Wireless Bluetooth In-Ear Earphones</a> in Grey/Black for $20.99. Coupon code ""KT4J2KXK"" cuts the price to <strong>$8.82</strong>. With <strong>free shipping</strong> for Prime members, that's pennies under our mention of a different color from two days ago, $11 off list, and the lowest price we could find. These sweatproof earphones feature hi-fi sound, noise cancellation, and soft hooks. Deal ends January 1.",,,free shipping w/ Prime,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jbbj9sky1o5ci1ijmnjl"
https://www.dealnews.com/Victorias-Secret-Pink-Womens-Lace-Bralette-for-10-8-s-h/2168243.html,2168243,Victoria's Secret Pink Women's Lace Bralette,INTIMATES,3,$10,2017-12-29T11:27:41-05:00,"Victoria's Secret offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168243"">Victoria's Secret Pink Women's Strappy Lace Bralette</a> in Neon Red or Black for <b>$9.99</b> plus <b>$8</b> for shipping. That's $17 off list and the lowest price we could find. It's available in sizes XS, M, or L.",,,$8 shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ys28qtxkdrdbsfmkzxz3"
https://www.dealnews.com/Macys-One-Day-Sale-Over-25-000-daily-deals-free-shipping-w-25/2168246.html,2168246,Macy's One Day Sale,MACY'S COUPONS,5,"Over 25,000 daily deals",,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168246"">Macy's</a> offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088587,2168246"">over 25,000 daily deals</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088590,2168246"">One Day Sale</a>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088593,2168246"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95, or get free shipping with orders of $25 or more. (Free shipping normally requires an order of $99 or more.) Deal ends December 30.",2017-12-29T20:20:53-05:00,,free shipping w/ $25,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/d3cbz2ojuolwgxfiw0gi"
https://www.dealnews.com/Victoria-Sport-Womens-Lightweight-Sports-Bra-for-13-8-s-h/2168252.html,2168252,Victoria Sport Women's Lightweight Sports Bra,ACTIVEWEAR,3,$13,,"Victoria's Secret offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168252"">Victoria Sport Women's Lightweight Strappy Sports Bra</a> in several colors (Blue Mercury pictured) for <strong>$12.99</strong> plus <strong>$8</strong> for shipping. That's $22 off list and the lowest price we could find. It comes in select sizes from 32A to 38DD.",2017-12-29T15:33:46-05:00,,$8 shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cnnuigulsjuyhqubdcc0"
https://www.dealnews.com/Peak-Bug-Cleaner-Windshield-Wash-1-Gal-Bottle-for-1-pickup-at-Ace-Hardware/2168234.html,2168234,Peak Bug Cleaner Windshield Wash 1-Gal Bottle,AUTOMOTIVE,4,$1,,"For in-store pickup only and with limited stock varying by ZIP code, Ace Hardware offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168234"">Peak Premium Bug Cleaner with Rain-Off Windshield Wash 1-Gallon Bottle</a> for $2.49. (Click ""Check Availability"" and select a store to add it to cart.) In cart the price drops to <strong>99 cents</strong>. That's tied with our January mention and the lowest price we could find now by $2. This USA-made wash is for use with temperatures above 32°F. It purportedly removes road grime and bugs and helps repel rain away from your windshield. Deal ends January 31, 2018.",2017-12-29T20:51:32-05:00,,pickup at Ace Hardware,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vkwbs9cukbzwutsgebwf"
https://www.dealnews.com/Grammarly-Premium-1-Year-Subscription-for-70/2168240.html,2168240,Grammarly Premium 1-Year Subscription,SOFTWARE,2,$70,,"StackSocial offers a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168240"">Grammarly Premium 1-Year Subscription</a> for <strong>$69.98</strong>. That's tied with our mention from two weeks ago and $70 less than you'd pay from Grammary direct. This online spell-checker catches mistakes on Gmail, Facebook, Twitter, Linkedin, and more, and offers style and vocabulary suggestions. Deal ends January 5.",2017-12-29T20:40:04-05:00,True,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lccxq8v1bo4ebi44fbtf"
https://www.dealnews.com/Bayasolo-X1-In-Ear-Headphones-for-3-free-s-h-from-China/2168237.html,2168237,Bayasolo X1 In-Ear Headphones,HEADPHONES,2,$3,2017-12-29T10:54:00-05:00,"TomTop offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168237"">Bayasolo X1 In-Ear Headphones</a> for $5.99. Coupon code ""PAE0088WCX"" cuts that to <strong>$2.99</strong>. With <strong>free shipping</strong>, that's $10 off list and the lowest price we could find. They feature a frequency response of 20Hz to 20kHz, microphone, and in-line controls.<br>
<br>
Note: These ship from China and may take up to four weeks to arrive.",,,free s&h from China,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dxrvtb71urxvluatvv4z"
https://www.dealnews.com/Theefun-1-10-Simulation-Racer-RC-Car-for-36-free-shipping/2168228.html,2168228,Theefun 1:10 Simulation Racer RC Car,TOYS & HOBBIES,2,$36,2017-12-29T10:51:24-05:00,"AppelEA via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168228"">Theefun 1:10 Simulation Racer RC Car</a> in Red or Blue for $59.99. Coupon code ""X5ZVIDMH"" cuts it to <strong>$35.99</strong>. With <strong>free shipping</strong>, that's $18 under last week's mention, $24 off, and the lowest price we've seen. It goes up to 8 mph and features 100-foot range. Deal ends December 31.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gbxyvr5v3mrenzq0z1cj"
https://www.dealnews.com/LG-Mini-Beam-Home-Theatre-Projector-for-397-free-shipping/2168225.html,2168225,LG MiniBeam Home Theatre Projector,PROJECTORS,2,$397,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168225"">LG MiniBeam Home Theatre Projector</a> in White for <strong>$397</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088452,2168225"">B&amp;H Photo Video</a> has it for about the same.) That's $3 under last week's mention and the lowest price we could find by $133, excluding the mention below. This portable projector features a 1280x720 (720p) native resolution, up to 2.5-hour battery life, Bluetooth, wireless mirroring of a smartphone or tablet, built-in TV tuner, and USB port.<br>
<br>
A close price: <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088455,2168225"">Dell Small Business</a> has it for $399.99 with free shipping.",2017-12-29T15:54:27-05:00,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/t7qskgxflyap6d2knzcu"
https://www.dealnews.com/features/best-freebie-deals/,2168231,"Best Freebies: Score a Free Month of HBO Now, Plus a $10 Amazon Credit!",ROUNDUPS,,,2017-12-29T10:45:57-05:00,"It's the last weekend of 2017, and no matter how you felt about this year, we bet you could use a freebie. Check out our roundup of the week's best <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/best-freebie-deals/"">freebie deals</a> to score free HBO for a month, a useful sleep app, and more.",,,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hob7ssmmbqfpd53hcit3"
https://www.dealnews.com/Bath-Body-Works-Semi-Annual-Sale-Up-to-75-off-20-off/2168213.html,2168213,Bath & Body Works Semi-Annual Sale,BEAUTY,5,Up to 75% off + 20% off,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168213"">Bath &amp; Body Works</a> takes <strong>up to 75% off</strong> sitewide during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088413,2168213"">Semi-Annual Sale</a>. (Prices are as marked.) Plus, cut an <b>extra 20% off</b> via coupon code ""DISCOVER20"". Shipping adds a flat <strong>$5.99</strong> for orders over $10. (Shipping costs $9.99 for orders of $10 or less.) Deal ends December 31.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s1693/Bath-Body-Works/"">Bath &amp; Body Works Coupons</a>.</p>",2017-12-29T20:51:08-05:00,,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wxtiarrwkcppvnvjelqh"
https://www.dealnews.com/Degree-Womens-2.6-oz.-Antiperspirant-4-Pack-for-5-free-shipping/2168219.html,2168219,Degree Women's 2.6-oz. Antiperspirant 4-Pack,PERSONAL CARE,3,$5,,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168219"">Degree Women's Dry Protection 2.6-oz. Antiperspirant 4-Pack</a> in Pure Clean for <strong>$5.19</strong> with <strong>free shipping</strong>, via the directions below. That's the lowest price we could find for this quantity by $10. To get this deal:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168219"">Degree Women's Dry Protection 2.6-oz. Antiperspirant 4-Pack</a> for $7.99
 </li>
 <li>clip the on-page coupon
 </li>
 <li>checkout via Subscribe &amp; Save for a final price of <strong>$5.19</strong>
 </li>
</ol>",2017-12-29T15:53:49-05:00,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qnzenhxst5bx47wornjw"
https://www.dealnews.com/LG-4.2-1-000-W-3-D-Blu-ray-Home-Theater-System-for-339-free-shipping/2168201.html,2168201,"LG 4.2 1,000W 3D Blu-ray Home Theater System",HOME THEATER SYSTEMS,2,$339,2017-12-29T10:38:03-05:00,"Dell Small Business offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168201"">LG 4.2-Channel 1,000-watt 3D Blu-ray Home Theater System</a> for <strong>$339</strong> with <strong>free shipping</strong>. That's tied with last week's mention as the lowest outright price we've seen. (It's the best today by $160.) The system includes two Tallboy 39"" 500-watt wired speakers with built-in subwoofers, and a 3D smart Blu-ray player that features Ethernet, LG Smart TV (with access to Netflix, Hulu Plus, Amazon Instant Video, etc.), Bluetooth, an FM radio tuner, USB, and one HDMI input.",,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/sswkguloozpuoqo1dxzd"
https://www.dealnews.com/Oneida-Nadine-14-oz.-Crystal-Wine-Goblet-for-3-free-shipping/2168222.html,2168222,Oneida Nadine 14-oz. Crystal Wine Goblet,KITCHEN,3,$3,,"Oneida offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168222"">Oneida Nadine 14-oz. Crystal Wine Goblet</a> for $3.99. Coupon code ""DEALNEWSFREE"" cuts that to <strong>$3.19</strong> and bags <strong>free shipping</strong>. That's a savings of $14 and the lowest price we could find. It's dishwasher-safe. Deal ends December 30.",2017-12-29T20:40:26-05:00,True,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zge9zaap3nbmczvhqic6"
https://www.dealnews.com/Refurb-Nikon-Key-Mission-170-4-K-Action-Camera-for-189-free-shipping/2168210.html,2168210,Refurb Nikon KeyMission 170 4K Action Camera,DIGITAL CAMCORDERS,3,$189,,"BuyDig offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168210"">Nikon KeyMission 170 4K WiFi Action Camera</a> for <strong>$189</strong> with <strong>free shipping</strong>. That's $160 under the lowest price we could find for a new unit, although most sellers charge at least $397 for a new one. It's shockproof, freeze-proof, and waterproof to 33 feet without a housing. Features include a 1.5"" LCD, 170° wide-angle lens, 4K video recording at 30fps, 8-megapixel still image resolution, microphone, 802.11g wireless, Bluetooth 4.1, microSDXC card slot, micro HDMI, and rechargeable Li-ion battery. Deal ends January 4.<br>
<br>
Note: A 90-day Nikon warranty applies.",2017-12-29T15:53:14-05:00,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xptzopluegdz8512b2r3"
https://www.dealnews.com/LG-Loudr-Audio-System-for-130-free-shipping/2168207.html,2168207,LG Loudr Audio System,AUDIO COMPONENTS,3,$130,,"Dell Small Business offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168207"">LG Loudr Audio System</a> for <b>$129.99</b> with <b>free shipping</b>. That's tied with our mention from a week ago and the lowest price we could find by $6. It features a CD player, AM/FM tuner, Bluetooth, and USB 2.0.",2017-12-29T15:52:56-05:00,,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cgcnhat4zryvcgfyfbu5"
https://www.dealnews.com/10-Pairs-of-Aerie-Womens-Panties-for-30-free-shipping-w-50/2168204.html,2168204,10 Pairs of Aerie Women's Panties,INTIMATES,3,$30,,"Aerie by American Eagle offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168204"">10 pairs of Aerie Women's Panties</a> for <strong>$30</strong>. Shipping adds <strong>$7</strong>, or spend $50 or more for free shipping. That's $3.70 per pair and a savings of up to $95. (However, we saw 10 pairs for $35 shipped two weeks ago.) Choose from boybriefs, bikinis, thongs, boyshorts, and cheekies.",2017-12-29T15:52:44-05:00,,free shipping w/ $50,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/y6ohxmv9mt7zd6qmounf"
https://www.dealnews.com/Pressman-Lets-Go-Fishin-Game-for-7-pickup-at-Walmart/2168195.html,2168195,Pressman Let's Go Fishin' Game,CARD AND BOARD GAMES,2,$7,2017-12-29T10:17:21-05:00,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168195"">Pressman Let's Go Fishin' Game</a> for <b>$6.67</b>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088317,2168195"">Target</a> has it for about the same with pickup.) Opt for in-store <b>pickup</b> to dodge the $5.99 shipping charge. That's the lowest price we could find by $3. It requires one C battery (not included).",,,pickup at Walmart,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/p18tlv7hszq5lffcbyyi"
https://www.dealnews.com/features/morning-jolt/,2168186,5 Deals You Need to Know Today: A Record-Low Price for an Amazon Tap,MORNING JOLT,,,2017-12-29T09:50:34-05:00,"Today you can get a refurbished, Amazon-warrantied Tap at an all-time low price, or sink into Bethesda's BioShock-beater Prey, also at its cheapest price yet. Check out these offers and more in our roundup of the top five <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/morning-jolt/"">Editors' Choice deals</a> we found last night and this morning.",,,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/sbfjna2kocp3yhmh57tz"
https://www.dealnews.com/Samples-w-2-Amazon-Credit-for-2-w-Prime-free-shipping/2168111.html,2168111,Samples w/ $2 Amazon Credit,AMAZON COUPONS,5,$2 w/ Prime,,"For Prime members only, Amazon offers a range of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168111"">samples bundled with $2 Amazon Credit</a> for <strong>$2 each</strong> with <strong>free shipping</strong>. Assuming you'll spend the credit, that essentially makes these samples free. Save on toothpaste, groceries, beauty items, and more.",2017-12-29T20:20:32-05:00,True,free shipping,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zduoyf837xc2bzhmurfl"
https://www.dealnews.com/features/VIDEO-Best-Bubbles-for-Your-Buck-Champagne-Taste-Test/938817.html,2158745,VIDEO: Our Champagne Taste Test Finds the Best Bubbles for Your Buck!,BUYING GUIDES,,,2017-12-29T07:00:01-05:00,"Nothing says ""Happy new year"" like the popping of a cork, but are there any sparkling wines that are good <i>and</i> a good price? <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/VIDEO-Best-Bubbles-for-Your-Buck-Champagne-Taste-Test/938817.html"">Find out in our video taste test!</a>",,,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wdwjwfbmtl2kr9c0ffjb"
https://www.dealnews.com/features/Ways-to-Eat-Healthy-on-a-Budget/,2163920,9 Ways to Eat Healthy on a Budget in 2018,CONSUMER NEWS,,,2017-12-28T07:00:01-05:00,"Want to eat healthier and save more money in the new year? Contrary to popular belief, those two things aren't mutually exclusive. We rounded up a <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/Ways-to-Eat-Healthy-on-a-Budget/"">few tips to help you get started on your 2018 resolutions</a>.",,,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qgcpw7qdjaobbvzyvjjz"
https://www.dealnews.com/features/New-Years-Resolutions-That-Will-Save-You-Money/,2160185,7 New Year's Resolutions That Will Save You Money,CONSUMER NEWS,,,2017-12-27T07:00:01-05:00,"Most sites will tell you to quit smoking or stop buying Starbucks every day if you want to save money in the new year. Here are seven different New Year's resolutions for you to consider, all of which will <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/New-Years-Resolutions-That-Will-Save-You-Money/"">save you money in 2018</a>.",,,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jkbpd9vzxgwwk7eixh86"
https://www.dealnews.com/features/what-to-buy-in-december/,2144621,The 11 Best Things to Buy Before (and Immediately After) Christmas,WHAT TO BUY IN DECEMBER,,,2017-12-01T07:00:01-05:00,"Black Friday makes November a prime time for deals, but December still has a lot to offer. We've scoured the DealNews archives from years gone by, to guide you in your quest for <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/what-to-buy-in-december/"">the best purchases for December</a>.",,,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/x2l8kjxjdu4wu24hqkyy"
