uuid,shipping,price,url,editors_choice,description,picture_url,category,time_published,hotness,time_modified,title
2172950,pickup at REI,$10,https://www.dealnews.com/Reef-Ahi-Kids-Flip-Flops-for-10-pickup-at-REI/2172950.html,,"REI offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172950"">Reef Ahi Kids' Flip-Flops</a> in Aqua or Blue Floral for <strong>$9.83</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's the lowest price we could find by $5. They're available in select sizes from 5 to 8.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/agu3sc0ks815vzvrqswz",KIDS' SHOES,2018-01-05T19:48:10-05:00,2,,Reef Ahi Kids' Flip-Flops
2172938,pickup at REI,$9,https://www.dealnews.com/Diamondback-Reflect-5-LED-Rear-Light-for-9-pickup-at-REI/2172938.html,,"REI Garage offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172938"">Diamondback Reflect 5-LED Rear Light</a> for <strong>$8.73</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping charge. That's the lowest price we could find by $4. It features constant and flash modes and runs on two AAA batteries (included).","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vayt6ht46hfd8uxlilpj",BICYCLING,2018-01-05T19:47:49-05:00,3,,Diamondback Reflect 5-LED Rear Light
2172962,free shipping,$27,https://www.dealnews.com/Clinique-For-Men-Oil-Control-Essentials-Kit-for-27-free-shipping/2172962.html,,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172962"">Clinique For Men Oil Control Essentials Kit</a> for <strong>$27</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $8. It includes face scrub, oil-control face wash, oil-control mattifiying moisturizer, and anti-age eye cream.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/iv01ggma29otyow7rl8w",SKIN CARE,2018-01-05T19:47:43-05:00,3,,Clinique For Men Oil Control Essentials Kit
2172941,pickup at REI,$26,https://www.dealnews.com/REI-Co-op-Boys-Quartz-Peak-Fleece-Jacket-for-26-pickup-at-REI/2172941.html,,"REI Garage offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172941"">REI Co-op Boys' Quartz Peak Fleece Jacket</a> in several colors (Cabin Wood pictured) for $34.73. In cart, it drops to <strong>$26.04</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's tied with our November mention, $43 off, and the lowest price we've seen. It's available in select sizes from XXS to XL. Deal ends January 8.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vqgpmeoxyexm9kgxij1f",KIDS' CLOTHES,2018-01-05T19:34:40-05:00,3,,REI Co-op Boys' Quartz Peak Fleece Jacket
2172935,pickup at REI,$45,https://www.dealnews.com/Chaco-Womens-Out-Cross-Evo-4-Water-Shoes-for-45-pickup-at-REI/2172935.html,,"REI Garage offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172935"">Chaco Women's OutCross Evo 4 Water Shoes</a> in Iris or Crown Blue for $59.73. In cart, that drops to <strong>$44.79</strong>. Choose in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. That's $75 off list and the lowest price we could find. They're available in select sizes from 6 to 11. Deal ends January 8.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nzisiplyxo49uwvadfuv",SHOES,2018-01-05T19:34:25-05:00,2,,Chaco Women's OutCross Evo 4 Water Shoes
2172929,free shipping,$48,https://www.dealnews.com/Rockport-Mens-Charson-Chukka-Boots-for-48-free-shipping/2172929.html,,"Rockport offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172929"">Rockport Men's Charson Chukka Boots</a> in Coach Brown or Bitter Chocolate for $79.99. Coupon code ""BOOT40"" cuts it to <b>$47.99</b>. With <b>free shipping</b>, that's tied with our November mention and the lowest price we could find by $31. They're available in select sizes from 7 to 11.5. Deal ends January 6.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qrziami4okirkrbnuhcz",SHOES,2018-01-05T19:34:15-05:00,3,,Rockport Men's Charson Chukka Boots
2172926,free shipping w/ $40,Up to 80% off,https://www.dealnews.com/H-M-Winter-Blowout-Sale-Up-to-80-off-free-shipping-w-40/2172926.html,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172926"">H&amp;M</a> takes <strong>up to 80% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098781,2172926"">apparel, shoes, accessories, and home items</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098784,2172926"">Winter Blowout Sale</a>. (Prices are as marked.) Shipping adds <strong>$5.99</strong>, although orders of $40 or more receive free shipping via coupon code ""0040"".<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s2604/H-M/"">H&amp;M Coupons</a>.</p>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hjlxhxzcl7elufa6f6yy",CLOTHING & ACCESSORIES,2018-01-05T19:33:53-05:00,5,,H&M Winter Blowout Sale
2172932,free shipping w/ $50,Up to 60% off,https://www.dealnews.com/The-House-New-Year-Sale-Up-to-60-off-free-shipping-w-50/2172932.html,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172932"">The House</a> takes <strong>up to 60% off</strong> over 8,500 items, including <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098787,2172932"">apparel, camping, and ski items</a>, as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098790,2172932"">New Year Sale</a>. Shipping starts at <strong>$6.95</strong>, but orders of $50 or more qualify for free shipping. (Large items may have additional fees.) Some exclusions apply.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rx5eor9sqmb7cm4nwbfy",CAMPING & OUTDOORS,2018-01-05T19:31:31-05:00,3,,The House New Year Sale
2172914,pickup at Walmart,$10,https://www.dealnews.com/Trademark-Games-Dart-Game-Set-for-10-pickup-at-Walmart/2172914.html,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172914"">Trademark Games Dart Game Set</a> for <strong>$9.99</strong>. Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping charge. That's $12 off and the lowest price we could find. It includes a dart board and six darts.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vzczmvl3pcoqqd8xg5lr",TOYS & HOBBIES,2018-01-05T19:31:04-05:00,3,,Trademark Games Dart Game Set
2172803,free s&h w/beauty item,$24,https://www.dealnews.com/Alfani-Mens-Knit-Stretch-Travel-Hoodie-for-24-free-s-h-w-beauty-item/2172803.html,,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172803"">Alfani Men's Knit Essentials Stretch Travel Hoodie</a> in Alf Night or Deep Black for <strong>$23.93</strong>. Pad your order with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098553,2172803"">beauty item</a> (they start at $3) to bag <b>free shipping</b>; otherwise, shipping adds $10.95. That's $46 off list and the lowest price we could find. It's available in sizes M to XXL.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dgcnmdiye3mro2h7mtmn",SWEATSHIRTS & HOODIES,2018-01-05T19:30:20-05:00,3,,Alfani Men's Knit Stretch Travel Hoodie
2172812,,,https://www.dealnews.com/HP-Laptop-Battery-Recall/2172812.html,,"HP has announced a voluntary recall of select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172812"">HP laptop batteries</a> due to an overheating defect that could result in a fire or burn hazard to customers. For affected customers, HP is providing battery replacement services by an authorized technician for <strong>free</strong>. (For some models, the battery is built-in and cannot be removed by the customer.)<br>
<br>
For a list of laptop models that may be affected, scroll down to the bottom of the page at this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098586,2172812"">link</a>. Then, if you have one of these models, download this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098589,2172812"">validation tool</a> to see if you need to replace your battery. (Not all batteries have the defect and require replacement.)","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vd6v8qivhscrbeyhgdy0",LAPTOPS,2018-01-05T19:28:23-05:00,5,,HP Laptop Battery Recall
2172953,free shipping,$55,https://www.dealnews.com/High-Sierra-Deluxe-Snowboard-Bag-for-55-free-shipping/2172953.html,,"Dick's Sporting Goods offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172953"">High Sierra Deluxe Snowboard Bag</a> in Black for <strong>$54.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $5. It fits snowboards up to 67"" and features a padded bottom, front zip accessory pocket, and padded handle.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nomhcuesmccufyv6vkdz",SPORTS & FITNESS,2018-01-05T19:22:48-05:00,2,,High Sierra Deluxe Snowboard Bag
2172908,free shipping w/ Prime,$15,https://www.dealnews.com/Rubbermaid-Balance-Meal-Kit-for-15-free-shipping-w-Prime/2172908.html,,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172908"">Rubbermaid Balance Meal Kit</a> in Beet Red for <strong>$14.52</strong> with <strong>free shipping</strong>. (It's available in <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098745,2172908"">Citron</a> for cents more.) That's $5 off and the lowest price we could find. This 11-piece set features four portion-control containers with a carrying box.<br>
<br>
Buying more than one? Sam's Club offers its members a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098748,2172908"">2-Pack</a> for <strong>$24.98</strong> with <strong>free shipping</strong>. (Non-members pay an additional $2.50.)","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gvv1elv3ysztqk5jdhmf",KITCHEN,2018-01-05T19:16:43-05:00,3,,Rubbermaid Balance Meal Kit
2172794,free shipping,$54,https://www.dealnews.com/Rockport-Mens-Redemption-Road-Moc-Toe-Boots-for-54-free-shipping/2172794.html,,"Rockport offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172794"">Rockport Men's Redemption Road Moc Toe Boots</a> in Black or dark Brown for $89.99. Coupon code ""BOOT40"" drops it to <b>$53.99</b>. With <b>free shipping</b>, that's $66 off and the lowest price we could find. They're available in regular and wide widths in select sizes from 7 to 14. Deal ends January 6.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dqfykn2b7apqzo6ly9e4",SHOES,2018-01-05T18:52:18-05:00,4,,Rockport Men's Redemption Road Moc Toe Boots
2172806,free shipping,$109,https://www.dealnews.com/Vince-Camuto-Loma-24-Hardside-Suitcase-for-109-free-shipping/2172806.html,,"Macy's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172806"">Vince Camuto Loma 24"" Hardside Spinner Suitcase</a> in Latte or Black for $127.99. (Scroll down to see this deal.) Coupon code ""WKND"" drops it to <b>$108.79</b>. With <b>free shipping</b>, that's $211 off list and the lowest price we could find. It features a telescoping handle, four spinner wheels, and interior pockets. Deal ends January 7.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mnvpl5hklghacd11mch3",LUGGAGE & TRAVEL GEAR,2018-01-05T18:39:49-05:00,2,,"Vince Camuto Loma 24"" Hardside Suitcase"
2172905,pickup at Walmart,$9,https://www.dealnews.com/Expert-Grill-15-Portable-Charcoal-Grill-for-9-pickup-at-Walmart/2172905.html,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172905"">Expert Grill 14.5"" Portable Charcoal Grill</a> in Red or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098742,2172905"">Black</a> for <strong>$8.88</strong>. Choose in-store <strong>pickup</strong> to avoid the $5.99 shipping fee. That's tied with our November mention and the lowest price we could find by $10. It features a porcelain-coated steel cooking grid with 138 square inches of cooking space.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/c9zsytfnbwcydqnyln9p",BBQS & GRILLS,2018-01-05T18:29:17-05:00,3,,"Expert Grill 15"" Portable Charcoal Grill"
2172911,free shipping,$15,https://www.dealnews.com/King-Size-Mens-Big-Tall-Fleece-Pants-for-15-free-shipping/2172911.html,,"KingSize via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172911"">KingSize Men's Big &amp; Tall Fleece Open-Bottom Pants</a> in several colors for <b>$14.99</b> with <b>free shipping</b>. That's $25 off list and the lowest price we could find. They're available in select sizes from L to 6XL and Big XXL to 4XL.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xjtlqfpaz5ynyyunin6d",PANTS,2018-01-05T18:29:07-05:00,3,,KingSize Men's Big & Tall Fleece Pants
2172821,free shipping,$38,https://www.dealnews.com/Ozark-Trail-4-Person-Instant-A-Frame-Tent-for-38-free-shipping/2172821.html,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172821"">Ozark Trail 4-Person Instant A-Frame Tent</a> in Brown or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098601,2172821"">Beige</a> for <b>$38</b> with <b>free shipping</b>. That's $21 off list and the lowest price we could find. It features pre-attached poles, fits one queen mattress, and comes with a carry bag.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xo30vphyxpb2g8zjabhp",CAMPING & OUTDOORS,2018-01-05T18:27:29-05:00,3,,Ozark Trail 4-Person Instant A-Frame Tent
2172902,free shipping w/ Prime,$18,https://www.dealnews.com/Joseph-Joseph-Wash-Drain-Wash-Basin-for-18-free-shipping-w-Prime/2172902.html,,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172902"">Joseph Joseph Wash &amp; Drain Wash Basin</a> in White for <strong>$17.99</strong> with <strong>free shipping</strong> for Prime members. That's the lowest price we could find by $4. It features an integrated plug and strainer and 2.35-gallon capacity.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/httfdmfbac0nriebvssr",KITCHEN,2018-01-05T18:22:16-05:00,5,,Joseph Joseph Wash & Drain Wash Basin
2172917,free shipping,$70,https://www.dealnews.com/Thecus-N2350-2-Bay-USB-3.0-NAS-Enclosure-for-70-free-shipping/2172917.html,,"As a reader discovered, Office Depot and OfficeMax offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2172917"">Thecus N2350 2-Bay USB 3.0 NAS Enclosure</a> for <strong>$69.99</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17098760,2172917"">Amazon</a> charges the same, but it is temporarily out of stock.) That's the lowest price we could find by $20. It features a Marvell Armada 385 1GHz dual-core processor, 1GB RAM, and two USB 3.0 ports.<br>
<br>
<i>Update</i>: Store info has been corrected; we apologize for the error.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/glkfhqlzajzeqk6fismg",DRIVE ENCLOSURES,,4,2018-01-06T03:11:09-05:00,Thecus N2350 2-Bay USB 3.0 NAS Enclosure
