editors_choice,description,hotness,shipping,title,url,category,time_modified,price,picture_url,uuid,time_published
,"Looking for a new credit card? Check out our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1642/Chase/"">Chase Credit Card page</a> which features several offers available to applicants from a wide range of credit ratings. Some notable cards include Chase Sapphire Preferred®, Chase Freedom Unlimited®, and United MileagePlus® Explorer Card.",,,Latest Credit Card Offers from Chase,"https://www.dealnews.com/lw/click.html?20,2,2168621",CREDIT CARDS,,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hozow7nxzxkuqstccluu",2168621,2018-01-01T00:01:00-05:00
,"Jos. A. Bank discounts <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092772,2170331"">men's apparel and coats</a>, with prices starting from <b>$15</b> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092739,2170331"">Blowout Deals</a>. (Prices are as marked.) Plus, Bank Account Rewards members get <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092742,2170331"">join</a>.) Discounted items include suits, polos, sportcoats, and outerwear. Deal ends January 3. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092745,2170331"">Jos. A. Bank Men's 1905 Collection Tailored Fit Sportcoat</a> for <b>$59</b> ($339 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170331"">Jos. A. Bank Men's Tropical Blend Slim Fit 2-Button Suit with Flat Front Pants</a> for <b>$79</b> (pictured, $419 off)
 </li>
</ul>",5,free shipping,Jos. A. Banks Blowout Deals,https://www.dealnews.com/Jos.-A.-Banks-Blowout-Deals-from-15-free-shipping/2170331.html,CLOTHING & ACCESSORIES,2018-01-02T18:36:30-05:00,from $15,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cd3ycmiba6tjkmcmokil",2170331,
,"Jos. A. Bank offers a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092754,2170313"">men's dress shoes</a> for <b>$39</b>. Plus, Bank Account Rewards members get <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092697,2170313"">join</a>.) Sizes may be limited. Deal ends January 3. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170313"">Jos. A. Bank Men's Traveler Collection Clifford Loafers</a> for <b>$39</b> (pictured, $106 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092700,2170313"">Jos. A. Bank Men's Eaton Moc Toe Dress Shoes</a> for <b>$39</b> ($136 off)
 </li>
</ul>",5,free shipping,Men's Dress Shoes at Jos. A. Bank,https://www.dealnews.com/Mens-Dress-Shoes-at-Jos.-A.-Bank-for-39-free-shipping/2170313.html,SHOES,2018-01-02T18:36:19-05:00,$39,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/mxjbve0qiopen29551xi",2170313,
,"Jos. A. Bank discounts a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092721,2170310"">clearance dress shirts</a> to <b>$15</b>. Plus, Bank Account Rewards members get <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092676,2170310"">join</a>.) Deal ends January 3. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170310"">Traveler Collection Men's Slim Fit Spread Collar Multi-Stripe Dress Shirt</a> for $15 (pictured, $75 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092679,2170310"">Signature Men's Slim Fit Spread Collar Mini Check Dress Shirt</a> for $15 ($85 off)
 </li>
</ul>",4,free shipping,Men's Dress Shirts at Jos. A. Bank,https://www.dealnews.com/Mens-Dress-Shirts-at-Jos.-A.-Bank-for-15-free-shipping/2170310.html,SHIRTS,2018-01-02T18:35:46-05:00,$15,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dm95b3oeu9epniex2lij",2170310,
,"Whether you want a small set for the kitchen or a big screen for the living room, this week's roundup of the best <a data-iref=""fp-feature-content-wide-body"" href=""https://www.dealnews.com/features/best-tv-deals/"">TV deals</a> offers several great choices. Score deals on a 55"" 4K set, a 50"" Sharp, and more!",,,Best TV Deals: Score a 4K Sharp TV at Its Cyber Monday Price!,https://www.dealnews.com/features/best-tv-deals/,BEST HDTV DEALS,,,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yp3qrvpsitjtnteodexw",2170319,2018-01-02T13:00:57-05:00
True,"Amazon offers Prime members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170295"">Gund Pusheen Happy Birthday Plush</a> for <b>$12.50</b> with <b>free shipping</b>. That's the lowest price we could find by $2, although most merchants charge $25 or more. It stands 10.5"" high.",3,free shipping w/ Prime,Gund Pusheen Happy Birthday Plush,https://www.dealnews.com/Gund-Pusheen-Happy-Birthday-Plush-for-13-free-shipping-w-Prime/2170295.html,TOYS & HOBBIES,2018-01-02T15:05:05-05:00,$13,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/oqcgch5p8p8tllddhu2v",2170295,
,"TomTop offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170307"">WiFi Smart Plug Mini Outlet 2-Pack</a> for <strong>$19.99</strong> with <strong>free shipping</strong>. That's $20 off, $6 under our mention from Black Friday of a similar set, and the lowest price we could find. It can be used with Amazon Alexa.<br>
<br>
This item ships from China and may take up to three weeks to arrive.",5,free s&h from China,WiFi Smart Plug Mini Outlet 2-Pack,https://www.dealnews.com/Wi-Fi-Smart-Plug-Mini-Outlet-2-Pack-for-20-free-s-h-from-China/2170307.html,POWER MANAGEMENT,2018-01-02T16:30:39-05:00,$20,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ituv3ycrjalsjf2xhbvh",2170307,
,"BetterBasics via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170262"">MeasuPro Wrist Blood Pressure Monitor with Case</a> for $21.99. Coupon code ""MEASURE9"" cuts that price to <strong>$17.59</strong>. Plus, Prime members bag <strong>free shipping</strong>. That's the lowest price we could find by $5, although we saw it for a buck less in September. It features one-step measuring, an LCD display, and stores up to 120 readings. Deal ends January 20.",3,free shipping w/ Prime,MeasuPro Wrist Blood Pressure Monitor w/ Case,https://www.dealnews.com/Measu-Pro-Wrist-Blood-Pressure-Monitor-w-Case-for-18-free-shipping-w-Prime/2170262.html,MEDICINE & MEDICAL,,$18,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/braho9jptcurdnaxbs45",2170262,2018-01-02T12:37:50-05:00
,"Subway offers a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170298"">footlong sub sandwiches</a> for <strong>$4.99</strong>. That's $1 under last January's footlong offer, although that was good on all sandwiches. You can choose black forest ham, meatball marinara, spicy Italian, cold cut combo, or veggie delite.",5,,Subway Footlong Sandwiches,https://www.dealnews.com/Subway-Footlong-Sandwiches-5/2170298.html,RESTAURANTS,2018-01-02T14:53:46-05:00,$5,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dcopkoowg3ttinlsafgd",2170298,
True,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170301"">Yuneec Breeze 4K WiFi Quadcopter Drone</a> for <strong>$199</strong> with <b>free shipping</b>. That's $101 below our July mention and the best deal we've seen for it new. (It's the best deal now by $30.) It features a 13-megapixel camera, 4K video recording, and a rechargeable LiPo battery with up to 12 minutes of flight time per charge.",3,free shipping,Yuneec Breeze 4K WiFi Quadcopter Drone,https://www.dealnews.com/Yuneec-Breeze-4-K-Wi-Fi-Quadcopter-Drone-for-199-free-shipping/2170301.html,TOYS & HOBBIES,2018-01-02T15:02:59-05:00,$199,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/frjaz0gwg2i3jkbqppac",2170301,
,"Sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168612"">Marriott Rewards® Premier Credit Card</a> and <strong>earn 80,000 Bonus Points</strong> after you <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089679,2168612"">spend $3,000 on purchases</a> in the first 3 months from account opening. Plus, <strong>earn 7,500 Bonus Points</strong> when you add the first authorized user and make a purchase in the first 3 months from account opening. You'll also <strong>earn 5 points</strong> for every $1 spent at 5,700 Marriott locations, <strong>2 points</strong> for every $1 spent on airline tickets purchased directly with the airline, at car rental agencies, and restaurants, and <strong>1 point</strong> everywhere else. Other card features include <strong>1 Free Night Stay</strong> at a Category 1-5 location every year after your account anniversary date, <strong>15 credits</strong> toward your next Elite membership level after account approval and every year after account anniversary, and <strong>1 Elite Credit</strong> for every $3,000 spent on purchases. An $85 annual fee applies. For more terms and conditions, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17089682,2168612"">click here</a>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1642/Chase/"">Chase Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>",,,Marriott Rewards® Premier Credit Card,"https://www.dealnews.com/lw/click.html?20,2,2168612",CREDIT CARDS,,"Earn 80,000 Bonus Points","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/aqgroaw40es5ego2zmp5",2168612,2017-12-31T00:01:00-05:00
,"ECmallUS via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170283"">Meterk GFCI Electric Socket Tester</a> for $9.97. Coupon code ""U66OFHPK"" drops it to <b>$5.18</b>. Plus, Prime members bag <b>free shipping</b>. That's $5 off list and the lowest price we could find. It features LED light and test indicators. Deal ends January 8.",3,free shipping w/ Prime,Meterk GFCI Electric Socket Tester,https://www.dealnews.com/Meterk-GFCI-Electric-Socket-Tester-for-5-free-shipping-w-Prime/2170283.html,TOOLS & HARDWARE,,$5,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dffbyhstmiw1ejtynm5q",2170283,2018-01-02T12:26:52-05:00
,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092586,2170274"">Men's Wearhouse</a> takes <strong>up to 70% off</strong> a selection of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092526,2170274"">men's apparel</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092529,2170274"">Winter Clearance Sale</a>. Plus, Perfect Fit Rewards members bag <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092532,2170274"">join</a>.) A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17092589,2170274"">Joseph Abboud Men's Check Dress Shirt</a> for <strong>$69.99</strong> ($30 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170274"">Calvin Klein Men's Extreme Slim Fit Sport Coat</a> for <strong>$149.99</strong> (pictured, $250 off)
 </li>
</ul>",3,free shipping,Men's Wearhouse Winter Clearance Sale,https://www.dealnews.com/Mens-Wearhouse-Winter-Clearance-Sale-Up-to-70-off-free-shipping/2170274.html,CLOTHING & ACCESSORIES,,Up to 70% off,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/dwhowwaqfehwag1jodsz",2170274,2018-01-02T12:14:52-05:00
,"Reignet via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170289"">Reignet 50-Mile Range Amplified TV Antenna</a> for $21.99. Coupon code ""RIXCWNEE"" cuts that to <b>$15.83</b>. Plus, Prime members bag <strong>free shipping</strong>. That's $6 off and the lowest price we could find, although we saw it for $3 less a month ago. It includes two Velcro patches and a 16.5-foot coaxial cable. Deal ends January 10.",2,free shipping w/ Prime,Reignet 50-Mile Range Amplified TV Antenna,https://www.dealnews.com/Reignet-50-Mile-Range-Amplified-TV-Antenna-for-16-free-shipping-w-Prime/2170289.html,TV ANTENNAS & RECEIVERS,,$16,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jqaagcb07badqv73ayjq",2170289,2018-01-02T12:14:02-05:00
,"Holsem via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170268"">Holsem 5-Outlet Surge Protector Power Strip</a> in Black or White for $18.95. Coupon code ""HHK6AECF"" drops it to <b>$10.49</b>. Plus, Prime members bag <b>free shipping</b>. That's $8 off list and the lowest price we could find. It features two USB charging outlets, surge protection up to 1,000 joules, and a 4-foot cord. Deal ends February 28.",3,free shipping w/ Prime,Holsem 5-Outlet Surge Protector Power Strip,https://www.dealnews.com/Holsem-5-Outlet-Surge-Protector-Power-Strip-for-10-free-shipping-w-Prime/2170268.html,SURGE PROTECTORS,,$10,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/usbq8udmjwuxdiooxuku",2170268,2018-01-02T12:12:45-05:00
