url,hotness,price,editors_choice,description,category,picture_url,shipping,time_published,title,uuid,time_modified
https://www.dealnews.com/Pisen-Easy-Power-10-000-m-Ah-Portable-Charger-for-10-free-shipping-w-Prime/2168054.html,3,$10,,"Pisen Electronics via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168054"">Pisen Easy Power 10,000mAh Portable Charger</a> in White for $15.99. Coupon code ""WSX7WHRL"" cuts the price to <strong>$9.91</strong>. With <strong>free shipping</strong> for Prime members, that's $6 off list and the lowest price we could find. It includes a micro USB cable. Deal ends January 10.",CELL PHONE CHARGERS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xv0k4dmk1nbabq5lxtg2",free shipping w/ Prime,,"Pisen Easy Power 10,000mAh Portable Charger",2168054,2017-12-29T12:06:41-05:00
https://www.dealnews.com/Home-Depot-Overstock-Sale-Up-to-75-off-free-shipping-w-45/2168093.html,5,Up to 75% off,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168093"">Home Depot</a> takes <b>up to 75% off</b> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088053,2168093"">overstock items</a>, with prices starting at <strong>$5.99</strong>. Shipping starts at <strong>$5.99</strong>, but select items and orders of $45 or more qualify for free shipping. (Some oversized items may incur additional fees; in-store pickup is also available for many items.) Discounted items include decor, bathroom items, lighting, furniture, and more.",HOME & GARDEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/t4ri2iy3xr4frght7n3w",free shipping w/ $45,,Home Depot Overstock Sale,2168093,2017-12-29T12:15:51-05:00
https://www.dealnews.com/Dr.meter-Pepper-and-Salt-Grinder-for-12-free-shipping-w-Prime/2168087.html,4,$12,,"Thousandshores via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168087"">Dr.meter Pepper and Salt Grinder</a> for $16.99. Coupon code ""6UILVIOA"" cuts it to <strong>$12</strong>. With <strong>free shipping</strong> for Prime members, that's $5 off list and the lowest price we could find. It features Each grinder features a ceramic rotor with manual coarseness adjustment. Deal ends December 31.",KITCHEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xho9hrncus3do9so9ypg",free shipping w/ Prime,2017-12-29T06:21:22-05:00,Dr.meter Pepper and Salt Grinder,2168087,
https://www.dealnews.com/Depstech-16.5-Foot-Wireless-Endoscope-for-27-free-shipping/2168084.html,3,$27,,"Depstech via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168084"">Depstech 16.5-Foot Wireless Endoscope</a> for $42.99. Coupon code ""QT5FCA6W"" cuts that to <strong>$27.49</strong>. (It doesn't stack with the clippable coupon on the product page.) With <strong>free shipping</strong>, that's tied with last month's mention, $16 off list, and the lowest price we could find. It's compatible with Android and iOS and features three adjustable resolutions (up to 720p) and a 2-megapixel camera. Deal ends January 25.",CELL PHONE ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/io1sk1ouhvbhmkxj0hcr",free shipping,,Depstech 16.5-Foot Wireless Endoscope,2168084,2017-12-29T12:05:45-05:00
https://www.dealnews.com/NHL-Cold-Weather-Apparel-at-Amazon-Up-to-40-off-from-3-free-shipping-w-Prime/2168081.html,5,"Up to 40% off, from $3",,"As one of its daily deals, Amazon takes <strong>up to 40% off</strong> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088050,2168081"">NHL cold-weather apparel</a>, with prices starting from <s>$3.53</s> <strong>$3.39</strong>. Plus, Prime members receive <strong>free shipping</strong>. Deal ends today. A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088044,2168081"">adidas Men's NHL Authentic Pullover Hoodie</a> from <strong>$30</strong> (low by $19)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168081"">adidas Men's NHL CCM Pullover Jersey Hoodie</a> from <strong>$30</strong> (Calgary Flames pictured, low by $55)
 </li>
</ul>",CLOTHING & ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/d5bisfubhcsisgtxkiz0",free shipping w/ Prime,,NHL Cold-Weather Apparel at Amazon,2168081,2017-12-29T12:15:32-05:00
https://www.dealnews.com/Myprotein-coupon-35-off-sitewide-free-shipping-w-70/2167796.html,,35% off sitewide,,"Ending today, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167796"">Myprotein</a> cuts <strong>35% off</strong> sitewide via coupon code ""35OFF"". Shipping adds <strong>$4.99</strong>, but orders of $70 or more bag free shipping. Some exclusions may apply.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s41587/Myprotein/"">Myprotein Coupons</a>.</p>",HEALTH,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jkfhnp1xdc9j6hgldp8",free shipping w/ $70,2017-12-29T00:01:00-05:00,Myprotein coupon,2167796,
https://www.dealnews.com/Stansport-Emergency-Campers-Multi-Tool-for-8-pickup-at-Walmart/2168069.html,4,$8,,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168069"">Stansport Emergency Camper's Multi Tool</a> for <strong>$7.53</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088047,2168069"">Amazon</a> charges the same price, for Prime members only.) Opt for in-store <strong>pickup</strong> to dodge the $5.99 shipping fee. That's the lowest price we could find by $10. It features an axe, hammer, knife, saw, blades, screwdrivers, file and more.",TOOLS & HARDWARE,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ri69zcyh3fdubonphwis",pickup at Walmart,,Stansport Emergency Camper's Multi Tool,2168069,2017-12-29T10:05:33-05:00
https://www.dealnews.com/Elechomes-1.7-L-Keep-Warm-Electric-Kettle-for-20-free-shipping/2168078.html,3,$20,,"SkySeaCloud via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168078"">Elechomes 1.7-Liter Smart Keep Warm Electric Kettle</a> in Black for $29.99. Coupon code ""Q8M8TJQU"" cuts it to <strong>$19.99</strong>. With <strong>free shipping</strong>, that's $4 less than last week's mention, $10 off list, and the lowest price we've seen. Deal ends December 31.",SMALL APPLIANCES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/r5kqixtzzpqho4uxxhbn",free shipping,,Elechomes 1.7L Keep Warm Electric Kettle,2168078,2017-12-29T12:04:04-05:00
https://www.dealnews.com/Lighting-and-Light-Bulbs-at-Home-Depot-Up-to-60-off-free-shipping/2168075.html,4,Up to 60% off,,"As one of its daily deals, Home Depot takes <strong>up to 60% off</strong> a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168075"">lighting and light bulbs</a>. (Prices are as marked.) Plus, all orders receive <strong>free shipping</strong>. Deal ends today.",LIGHTING & LAMPS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lsv0e7c3zk8jab7nckl6",free shipping,,Lighting and Light Bulbs at Home Depot,2168075,2017-12-29T12:15:04-05:00
https://www.dealnews.com/Prey-for-PC-w-DLC-for-13/2168072.html,2,$13,True,"CDKeys offers Steam downloads of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168072"">Prey for Windows</a> bundled with the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088023,2168072"">Cosmonaut Shotgun Pack DLC</a> for <strong>$13.49</strong>. That's $3 under our September mention and the lowest price we've seen. (It's now $3 under the best price for the base game alone.) It's this editor's Game of the Year, and I'm <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088026,2168072"">not alone</a>.<br>
<br>
Note: New customers can provide an email address on the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088029,2168072"">CDKeys Facebook page</a> to get a unique coupon code that cuts an extra 5% off.<br>
<br>
Still undecided? A trial is available for <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088032,2168072"">Windows, PS4, and Xbox One</a>, which allows you to carry over your progress should you decide to buy the game.",PC GAMES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ok90ayz0qmswkq0ybbz2",,,Prey for PC w/ DLC,2168072,2017-12-29T12:36:13-05:00
https://www.dealnews.com/Elechomes-1-600-W-68-oz.-High-Speed-Blender-for-90-free-shipping/2168060.html,3,$90,,"SkySeaCloud via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168060"">Elechomes 1,600-watt 68-oz. High Speed Blender</a> for $129.99. Coupon code ""5PBVKPP4"" cuts that to <strong>$89.99</strong>. With <strong>free shipping</strong>, that's $9 less than last week's mention, $410 off list, and the lowest price we could. It features ten speeds up to 30,000 RPM, an LED display, and measuring cup. Deal ends December 31.",SMALL APPLIANCES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rttw1lhu5yz7bgs8llau",free shipping,,"Elechomes 1,600W 68-oz. High Speed Blender",2168060,2017-12-29T12:03:17-05:00
https://www.dealnews.com/Amazon-Digital-Day-Sale-Up-to-80-off/2168063.html,5,Up to 80% off,,"Today only, Amazon takes <strong>up to 80% off</strong> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088020,2168063"">software, music, movies, apps, games, eBooks, and more</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168063"">Digital Day Sale</a>. (Prices are as marked.)",AMAZON COUPONS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/z4bg6edul1hfbfhfr87x",,,Amazon Digital Day Sale,2168063,2017-12-29T12:14:53-05:00
https://www.dealnews.com/1-Month-HBO-Now-Sub.-w-10-Amazon-Credit-for-free/2168057.html,5,free,True,"Today only, for new HBO customers, Amazon offers a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168057"">1-month HBO Now Subscription</a> bundled with a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088014,2168057"">$10 Amazon Credit</a> for <strong>free</strong>, when you download the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17088017,2168057"">HBO app</a>. That's a total savings of $25 and the first time we've seen such an offer.<br>
<br>
Note: Be sure to cancel your subscription before the trial finishes to avoid the subsequent $14.99 monthly charge.",VIDEO DOWNLOADS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gmbotanngvgufy1fp8ut",,,1-Month HBO Now Sub. w/ $10 Amazon Credit,2168057,2017-12-29T12:38:59-05:00
https://www.dealnews.com/Pisen-2-in-1-Flashlight-Power-Bank-for-10-free-shipping-w-Prime/2168036.html,3,$10,,"Pisen Electronics via Amazon offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168036"">Pisen 2-in-1 Waterproof Flashlight / 5,000mAh Portable Battery Pack</a> for $15.99. Coupon code ""KOAKWHNV"" cuts that to <strong>$9.91</strong>. Plus, Prime members bag <strong>free shipping</strong>. That's a buck under last week's mention, $6 off, and the best price we could find. It features three adjustable brightness levels. Deal ends December 31. Deal ends January 10.",PORTABLE POWER BANKS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hvtcfyraa0wwin6cgirg",free shipping w/ Prime,,Pisen 2-in-1 Flashlight / Power Bank,2168036,2017-12-29T12:02:09-05:00
https://www.dealnews.com/Elechomes-Touch-16-Mode-10-Cup-Rice-Cooker-for-55-free-shipping/2168051.html,3,$55,,"SkySeaCloud via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168051"">Elechomes Touch 16-Mode 10-Cup Rice Cooker</a> for $79.99. Coupon code ""NQ8YRQZH"" cuts it to <strong>$54.99</strong>. With <strong>free shipping</strong>, that's $5 less than last week's mention and the lowest price we could find by $45. It features 16 functions (including rice-making, stewing, steaming, reheating, and pressure cooking), an LCD panel, delay timer, and carry handle. Deal ends December 31.",SMALL APPLIANCES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/byedtwwarmobwl46tis8",free shipping,,Elechomes Touch 16-Mode 10-Cup Rice Cooker,2168051,2017-12-29T12:00:59-05:00
https://www.dealnews.com/Aduro-U-Grip-Tablet-Stand-and-Holder-for-10-free-shipping-w-Prime/2167820.html,,$10,,"Entronik via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167820"">Aduro U-Grip Tablet Stand and Holder</a> in several colors (Black/Red pictured) for $12.97. Coupon code ""P6HBBJMA"" cuts it to <b>$9.99</b>. Plus, Prime members get <b>free shipping</b>. It fits tablets of 7"" to 10"", a rubber coated grip, and 360° of rotation. Deal ends January 6.",TABLET ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/r4rw5okcl1wu2dlptziu",free shipping w/ Prime,2017-12-29T03:18:06-05:00,Aduro U-Grip Tablet Stand and Holder,2167820,
https://www.dealnews.com/Pisen-Portable-6-600-m-Ah-Power-Bank-for-6-free-shipping-w-Prime/2168045.html,3,$6,,"Pisen via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168045"">Pisen Portable 6,600mAh Power Bank</a> for $8.99. Coupon code ""IG4MVFDV"" cuts it to <strong>$5.93</strong>. With <strong>free shipping</strong> for Prime members, that's $3 off and the lowest price we could find. It features an LED indicator. Deal ends January 10.",PORTABLE POWER BANKS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/alkj5fdk1jwpqjwrt6oo",free shipping w/ Prime,,"Pisen Portable 6,600mAh Power Bank",2168045,2017-12-29T11:59:00-05:00
https://www.dealnews.com/Pisen-4-200-m-Ah-Power-Bank-for-6-free-shipping-w-Prime/2168048.html,2,$6,,"Pisen Electronics via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168048"">Pisen 4,200mAh Portable Battery Pack</a> in Blue for $8.99. Coupon code ""AG2HJSK2"" cuts the price to <strong>$5.93</strong>. With <strong>free shipping</strong> for Prime members, that's $3 off list and the lowest price we could find. It features an LED flashlight. Deal ends January 10.",PORTABLE POWER BANKS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ddh62qjadptwxbmjssfs",free shipping w/ Prime,2017-12-29T04:52:39-05:00,"Pisen 4,200mAh Power Bank",2168048,
https://www.dealnews.com/Vbiger-Unisex-Touch-Screen-Cycling-Gloves-for-8-free-shipping-w-Prime/2168042.html,4,$8,,"YoungKer via Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2168042"">Vbiger Unisex Touch Screen Cycling Gloves</a> in Black 2 or Blue 2 for $12.99. Coupon code ""H7CXXV77"" cuts the price to <strong>$7.99</strong>. With <strong>free shipping</strong> for Prime members, that's $5 off list and the lowest price we could find. They come in sizes M to XL. Deal ends January 6.",BICYCLING,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/psu1ulvbiivxggf2qjxw",free shipping w/ Prime,,Vbiger Unisex Touch Screen Cycling Gloves,2168042,2017-12-29T10:05:13-05:00
