hotness,description,time_published,editors_choice,time_modified,shipping,url,uuid,price,category,picture_url,title
3,"Cabela's offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170583"">Cabela's Women's XPG PrimaLoft 1/4-Zip Pullover</a> in Gunpowder or Passion Flower for <b>$14.88</b>. Opt for in-store <strong>pickup</strong> to avoid the $5.95 shipping charge. That's $55 off list and the lowest price we've seen. It's available in sizes S to XL.",,True,2018-01-03T17:26:34-05:00,pickup at Cabela's,https://www.dealnews.com/Cabelas-Womens-XPG-Prima-Loft-Pullover-for-15-pickup-at-Cabelas/2170583.html,2170583,$15,COATS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zq77zchm1mlncx4jscoz",Cabela's Women's XPG PrimaLoft Pullover
2,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170580"">Columbian Home Products 3-lb. Covered Round Roaster</a> for <strong>$7.50</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093561,2170580"">Amazon</a> charges the same.) That's the lowest price we could find by $2. It's dishwasher safe.",,,2018-01-03T15:42:47-05:00,pickup at Walmart,https://www.dealnews.com/Columbian-3-lb.-Covered-Round-Roaster-for-8-pickup-at-Walmart/2170580.html,2170580,$8,KITCHEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nug6tn6wsdksm54stkk3",Columbian 3-lb. Covered Round Roaster
2,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170577"">Logitech MX Master 2S Wireless Mouse</a> in Graphite for <strong>$79.99</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093558,2170577"">Office Depot and Office Max</a> offers it for the same price.) That's the lowest price we could find by $5. It features up to 70 days of power on a single charge and a unifying receiver for use with up to three devices.<br>
<br>
Note: This item will be in stock on January 6.",,,2018-01-03T10:01:19-05:00,free shipping,https://www.dealnews.com/Logitech-MX-Master-2-S-Wireless-Mouse-for-80-free-shipping/2170577.html,2170577,$80,MICE/TRACKBALLS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lxenni8bdml1ylcbws5h",Logitech MX Master 2S Wireless Mouse
4,"GameStop offers the used <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170571"">Microsoft Kinect Sensor for Xbox One</a> for <s>$15.99</s>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's the best deal we've ever seen for a standalone Kinect sensor; it's also $44 under the lowest price we could find for any condition today. It features a 1080p HD camera and allows for movement- and voice-based control of your TV and Xbox One console, Skype calls, live game broadcasting, and automatic sign-in.<br>
<br>
Note: No warranty information is provided, but this item can be returned within seven days for a refund.<br>
<br>
<i>Update</i>: The price has increased to <strong>$19.99</strong>.",,True,2018-01-03T17:29:31-05:00,pickup at GameStop,https://www.dealnews.com/Used-Microsoft-Kinect-Sensor-for-Xbox-One-for-20-pickup-at-Game-Stop/2170571.html,2170571,$20,ACCESSORIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cmtalgb7dxgrhbx0ruzg",Used Microsoft Kinect Sensor for Xbox One
3,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170568"">Brach's Assorted Kids' Variety 365-Count Candy Party Mix</a> for <del>$5.05</del>. Add it to your cart via Subscribe & Save to drop that to <s>$4.40</s> and bag <strong>free shipping</strong>. That's $11 under the lowest price we could find for a similar bag of Brach's candy. It includes a mix of Super Bubble, Now and Later, Smarties, Jaw Busters, and Lollipops.<br>
<br>
Note: Be sure to cancel your subscription after your order ships to avoid being billed for subsequent shipments.<br>
<br>
<i>Update</i>: It's now $5.02 before discount, <strong>$4.77</strong> after.",,,2018-01-03T15:50:49-05:00,free shipping,https://www.dealnews.com/Brachs-Kids-Variety-365-Count-Candy-Mix-for-5-free-shipping/2170568.html,2170568,$5,GROCERIES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/vaw2rmbvrum7ncexcnxc",Brach's Kids' Variety 365-Count Candy Mix
3,"Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170562"">Orgain Organic Plant-Based Protein Powder 1.59-lb. Jar</a> in Natural Unsweetened for <strong>$18.81</strong> with <strong>free shipping</strong>, via the directions below. That's the lowest price we could find by $6. This non-GMO powder is gluten-, soy-, and dairy-free and contains 21 grams of plant-based protein per serving. To get this deal:
<ol>
 <li>View the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170562"">Orgain Organic Plant-Based Protein Powder 1.59-lb. Jar</a> for $25.06
 </li>
 <li>clip the $5 off coupon on the product page
 </li>
 <li>add it to your cart via Subscribe &amp; Save for a final price of <strong>$18.81</strong>
 </li>
</ol>",,,2018-01-03T15:50:39-05:00,free shipping,https://www.dealnews.com/Orgain-Organic-Plant-Protein-Powder-2-lb.-Jar-for-19-free-shipping/2170562.html,2170562,$19,SUPPLEMENTS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/y8rax6xe0tptsrbmcprw",Orgain Organic Plant Protein Powder 2-lb. Jar
3,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093543,2170559"">JCPenney</a> takes <strong>50% off</strong> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093546,2170559"">original- and regular-priced orders of $50 or more</a> or <b>65% off</b> orders of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093549,2170559"">$100 or more</a> via coupon code ""4DEALS"". Plus, the same coupon takes an <b>extra 25% off</b> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093552,2170559"">sale items</a>. (Eligible items are marked on their product pages.) Shipping adds <b>$8.95</b>, although orders over $99 bag free shipping. (Ship-to-store pickup is also available for $3.95 and free for most orders over $25; free same-day pickup may be also available for select items.) Some exclusions apply. Deal ends January 10. A couple of best bets, both with prices after coupon:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170559"">St. John's Bay Men's Long Sleeve Pullover Sweater</a> for <strong>$25</strong> (pictured, $25 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093555,2170559"">St. John's Bay Women's Plus Hooded Quilted Jacket</a> for <strong>$64.50</strong> ($108 off)
 </li>
</ul>",,,2018-01-03T15:36:02-05:00,free shipping w/ $99,https://www.dealnews.com/JCPenney-coupon-Up-to-65-off-100-free-shipping-w-99/2170559.html,2170559,Up to 65% off $100,JCPENNEY COUPONS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uwfxv64ynps6jcnxllam",JCPenney coupon
4,"With orders of $25 or more, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170556"">Oral-B Pro Health Sugar Defense Manual Toothbrush 2-Pack</a> in Soft for $2.09. Clip the $1 off coupon to cut the price to <strong>$1.09</strong>. Plus, Prime members receive <strong>free shipping</strong>. That's a buck under what you'd pay in-store locally.<br>
<br>
Note: This item ships in two to four weeks.",,,2018-01-03T15:24:15-05:00,free shipping w/ Prime,https://www.dealnews.com/Oral-B-Sugar-Defense-Toothbrush-2-Pack-for-1-w-25-purchase-free-shipping-w-Prime/2170556.html,2170556,$1 w/ $25 purchase,TOOTHBRUSHES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/huhcxtiqh0xjzrf7oj1d",Oral-B Sugar Defense Toothbrush 2-Pack
2,"Lowe's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170544"">Kobalt 20-Piece Standard and Metric Mechanic's Tool Set</a> for <strong>$19.98</strong>. Plus, MyLowe's members bag <strong>free shipping</strong>. (Not a member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093537,2170544"">join</a>.) That's $5 under our November mention, $30 off list, and the lowest price we could find. It includes an extendable handle and an assortment of sockets and bits. Deal ends February 6.",,,2018-01-03T12:11:26-05:00,free shipping,https://www.dealnews.com/Kobalt-20-pc-SAE-Metric-Mechanics-Tool-Set-for-20-free-shipping/2170544.html,2170544,$20,HAND TOOLS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zxshjz1phvoyx3tyebx4",Kobalt 20pc SAE / Metric Mechanic's Tool Set
1,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170538"">Cambridge Silversmiths Shiloh 3-Quart Ice Bucket</a> for <strong>$25</strong>. Opt for in-store <strong>pickup</strong> to avoid the $5.99 shipping charge. That's $4 off list and the lowest price we could find. It features a galvanized finish and rope.",,,2018-01-03T12:10:50-05:00,pickup at Walmart,https://www.dealnews.com/Cambridge-Shiloh-3-Qt.-Ice-Bucket-for-25-pickup-at-Walmart/2170538.html,2170538,$25,KITCHEN,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nahjcv66jxfickijjjei",Cambridge Shiloh 3-Qt. Ice Bucket
3,"Lowe's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170535"">Kobalt 4-Tool 24-volt Max Lithium Ion Cordless Combo Kit</a> for <strong>$149</strong> with <strong>free shipping</strong>. That's $150 off list and the lowest price we could find. It includes a drill/driver, circular saw, flashlight, battery, and charger.",,,2018-01-03T15:49:49-05:00,free shipping,https://www.dealnews.com/Kobalt-4-Tool-24-V-Cordless-Combo-Kit-for-149-free-shipping/2170535.html,2170535,$149,POWER TOOLS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/pnwlbenh2dzhtgcsauf2",Kobalt 4-Tool 24V Cordless Combo Kit
3,"DealYard via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170526"">Sunbeam Royal Mink Chill-Away Heated Wrap</a> in three colors (Lavender pictured) for <strong>$29.97</strong> with <strong>free shipping</strong>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093534,2170526"">Amazon</a> charges the same.) That's the lowest price we could find by $19. This machine-washable wrap measures 25"" x 57"" and features three heat-settings and 3-hour auto-off.",,,2018-01-03T15:49:39-05:00,free shipping,https://www.dealnews.com/Sunbeam-Royal-Mink-Chill-Away-Heated-Wrap-for-30-free-shipping/2170526.html,2170526,$30,BEDDING,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/zhk20yl3z2ozrkfxyql9",Sunbeam Royal Mink Chill-Away Heated Wrap
3,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170514"">Elf Stor Premium Christmas Tree Bag</a> in White for <b>$12.88</b> with <b>free shipping</b>. (<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093516,2170514"">Discount Tommy via Amazon</a> charges the same for Prime members.) That's the lowest price we could find by $4, although it was a buck less a year ago. It measures approximately 60"" x 30"" x 30"" and holds up to a 9-foot disassembled artificial Christmas tree. Features include tear-proof polypropylene construction and nylon carry handles.",,,2018-01-03T15:49:03-05:00,pickup at Walmart,https://www.dealnews.com/Elf-Stor-Premium-Christmas-Tree-Bag-for-13-pickup-at-Walmart/2170514.html,2170514,$13,SEASONAL/HOLIDAYS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yfgyw6jqmn6b6teohuxg",Elf Stor Premium Christmas Tree Bag
3,"Sam's Club offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170511"">Jana Queen Bed</a> in several colors (Natural Fabric pictured) for <strong>$189.88</strong> with <strong>free shipping</strong>. (Non-members pay a $18.99 surcharge.) That's the lowest price we could find by $23. This foam-padded headboard measures 86"" x 63"" x 53"" and is crafted from pinewood and plywood.",,,2018-01-03T15:48:44-05:00,free shipping,https://www.dealnews.com/Jana-Queen-Bed-from-190-free-shipping/2170511.html,2170511,from $190,BABIES & KIDS ITEMS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nkrc9t3ebip5nso248nu",Jana Queen Bed
3,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170508"">JVC 2.1-Channel Bluetooth 37"" Sound Bar System</a> for <strong>$79.99</strong> with <strong>free shipping</strong>. That's $100 off and tied with our November mention as the lowest price we could find. It features Bluetooth 4.2 and comes with a wireless subwoofer.",,,2018-01-03T15:48:32-05:00,free shipping,https://www.dealnews.com/JVC-37-2.1-Bluetooth-Sound-Bar-for-80-free-shipping/2170508.html,2170508,$80,SPEAKERS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/ko0jse1x6omvmb4vj0rw","JVC 37"" 2.1 Bluetooth Sound Bar"
2,"Adorama offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170505"">Jackson Pro Series Monarkh SC Electric Guitar</a> in Silver Burst for <strong>$449</strong> with <strong>free shipping</strong>. That's $21 under our June mention and the lowest price we could find by $221. It features a 22-fret maple neck, ebony fingerboard, Seymour Duncan Blackouts AHB-1 pickups, and 3-position pickup switch.",,True,2018-01-03T16:58:11-05:00,free shipping,https://www.dealnews.com/Jackson-Pro-Series-Monarkh-SC-Electric-Guitar-for-449-free-shipping/2170505.html,2170505,$449,MUSICAL INSTRUMENTS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/krmpqjxza8jtou1bwft0",Jackson Pro Series Monarkh SC Electric Guitar
4,"Lowe's offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170502"">DeWalt 68-Piece Screwdriver Bit Set</a> for $19.98. Plus MyLowe's members can log into their account to drop it to <strong>$17.98</strong> in-cart and bag <b>free shipping</b>. (Not a MyLowe's member? It's free to <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17093501,2170502"">join</a>.) That's $2 under our November mention, $12 off list, and the lowest price we've seen. It features the most common geometries of 1"" and 2"" screwdriver bits.",,,2018-01-03T15:24:00-05:00,free shipping,https://www.dealnews.com/De-Walt-68-Piece-Screwdriver-Bit-Set-for-18-free-shipping/2170502.html,2170502,$18,HAND TOOLS,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/rpww0zfqwyp8tt8esxwf",DeWalt 68-Piece Screwdriver Bit Set
3,"Victoria's Secret offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170496"">Victoria's Secret Women's Dream Angels New Push-Up Bra</a> in several colors for <strong>$29.99</strong> plus <strong>$8</strong> for shipping. That's $37 off and the best price we could find. It's available in sizes 32 to 38 with A to DDD cup sizes.",,,2018-01-03T15:48:03-05:00,$8 shipping,https://www.dealnews.com/Victorias-Secret-Dream-Angels-Push-Up-Bra-for-30-8-s-h/2170496.html,2170496,$30,INTIMATES,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/imkuiwz9dno8yukpczl3",Victoria's Secret Dream Angels Push-Up Bra
2,"Millionshare via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2170292"">23"" Balance Ball with Pump</a> in several colors (Blue pictured) for <b>$39.99</b> with <b>free shipping</b>. That's the lowest price we could find by $2. It comes with two resistance bands.",,,2018-01-03T09:36:24-05:00,free shipping,https://www.dealnews.com/23-Balance-Ball-with-Pump-for-40-free-shipping/2170292.html,2170292,$40,EXERCISE EQUIPMENT,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nbcptokcdep22mmoknlb","23"" Balance Ball with Pump"
