price,title,shipping,time_modified,category,url,editors_choice,time_published,description,picture_url,hotness,uuid
Up to 30% off + $50 off,Hotels.com Ski Resort Sale,,2018-01-02T09:51:47-05:00,HOTELS,https://www.dealnews.com/Hotels.com-Ski-Resort-Sale-Up-to-30-off-50-off/2169635.html,,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169635"">Hotels.com</a> takes an <b>up to 30% off</b> select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091197,2169635"">ski resort stays nationwide</a>. Plus, take an <b>extra $50 off</b> stays of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091200,2169635"">$300 or more</a> via coupon code ""SLOPES50"". Some exclusions apply. Book this travel deal by February 4 for stays through March 31.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s2306/Hotels.com/"">Hotels.com Coupons</a>.</p>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/yzst5dgudhqy7vstzsk5",3,2169635
Up to 50% off,Bed Bath & Beyond Semi-Annual Clearance,free shipping w/ $29,2018-01-02T11:30:02-05:00,AFTER CHRISTMAS SALES,https://www.dealnews.com/Bed-Bath-Beyond-Semi-Annual-Clearance-Up-to-50-off-free-shipping-w-29/2169632.html,,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169632"">Bed Bath &amp; Beyond</a> takes <strong>up to 50% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091167,2169632"">clearance items</a> as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091170,2169632"">Semi-Annual Clearance Event</a>. Shipping adds <strong>$5.99</strong>, or get free shipping with orders of $29 or more. (Large items may have additional fees; in-store pickup may also be available.) A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091173,2169632"">Azalea Micro-Mink Oversized Reversible Throw</a> for <strong>$19.99</strong> + <strong>$6</strong> s&amp;h (low by $9)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091176,2169632"">Samsonite SoLyte 29"" Spinner Luggage</a> for <strong>$109.99</strong> + <strong>$0</strong> s&amp;h (low by $20)
 </li>
</ul>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bgcqguzof3dbza0y8dy4",5,2169632
$109,Filson Men's Short Cruiser Jacket,$14 shipping,2018-01-02T07:21:28-05:00,COATS,https://www.dealnews.com/Filson-Mens-Short-Cruiser-Jacket-for-109-14-s-h/2169626.html,,,"Sierra Trading Post offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169626"">Filson Men's Short Cruiser Jacket</a> in Olive for <strong>$109</strong> plus <strong>$13.95</strong> for shipping. That's the lowest price we could find by $68. It's available in sizes S to XL.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/drpldu0fc94k6eyf72cl",3,2169626
$9,Green Alien 2L Hydration Backpack,free shipping,2018-01-02T07:20:34-05:00,BACKPACKS,https://www.dealnews.com/Green-Alien-2-L-Hydration-Backpack-for-9-free-shipping/2169599.html,,,"GearXS via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169599"">Green Alien 2-Liter Hydration Backpack</a> in Black or Orange for <strong>$8.99</strong> with <strong>free shipping</strong>. That's $36 off list and the lowest price we could find. It features a flexible drinking tube and adjustable elastic cord.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/na0z29wkylk9rwx9gtlm",3,2169599
$20,Teespring Women's Fab Fitness Leggings,free shipping,2018-01-02T07:20:21-05:00,ACTIVEWEAR,https://www.dealnews.com/Teespring-Womens-Fab-Fitness-Leggings-for-20-free-shipping/2169614.html,,,"Teespring via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169614"">Teespring Women's Fab Fitness Leggings</a> in several styles (Geometric pictured) for <strong>$19.99</strong> with <strong>free shipping</strong>. That's $25 off list and the lowest price we could find. They're available in sizes XS to XL.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gsrf8o8muimkmko5klob",3,2169614
$39,Guess Women's Drama Square Sunglasses,free shipping,2018-01-02T07:48:00-05:00,SUNGLASSES,https://www.dealnews.com/Guess-Womens-Drama-Square-Sunglasses-for-39-free-shipping/2169620.html,,,"Walkintofashion via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169620"">Guess Women's Drama Square Sunglasses</a> in Gold/Black or Rose Gold/White for <strong>$39.19</strong> with <strong>free shipping</strong>. That's $59 off and the lowest price we could find. They feature 60mm lenses.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/qgtcs9q50heunuz1mfnl",2,2169620
Extra 30% off,Ralph Lauren Happy New Year Sale,free shipping w/ $125,2018-01-02T09:25:34-05:00,CLOTHING & ACCESSORIES,https://www.dealnews.com/Ralph-Lauren-Happy-New-Year-Sale-Extra-30-off-free-shipping-w-125/2169584.html,,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169584"">Ralph Lauren</a> takes an <strong>extra 30% off</strong> <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090960,2169584"">select styles</a>, already marked <strong>up to 65% off</strong>, via coupon code ""2018"" as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090963,2169584"">Happy New Year Sale</a>. Shipping adds <strong>$5</strong> (choose ""Economy"" at checkout), or spend $125 or more for free shipping via coupon code ""FREESHIP125"". Some exclusions apply. Deal ends January 4.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s1092/Ralph-Lauren/"">Ralph Lauren Coupons</a>.</p>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jchk2ikwjesx4tabasme",4,2169584
from $908 for 2,Carnival 7Nt Caribbean Cruise,,2018-01-02T09:50:58-05:00,CRUISES,https://www.dealnews.com/Carnival-7-Nt-Caribbean-Cruise-from-908-for-2/2169623.html,,,"Vacations to Go offers a <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169623"">Carnival Cruise 7-Night Caribbean Cruise for Two</a>, with prices starting from <strong>$908</strong>. That's the lowest price we could find by $40. This roundtrip cruise aboard the Carnival Glory departs from Miami, FL, on January 27. Book this travel deal by January 26.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/fowhgryua7flmcocpcbl",3,2169623
$99,NordVPN 3-Year VPN Subscription,,2018-01-02T07:20:03-05:00,SOFTWARE,https://www.dealnews.com/Nord-VPN-3-Year-VPN-Subscription-for-99/2169563.html,,,"NordVPN offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169563"">NordVPN 3-Year VPN Subscription</a> for <strong>$99</strong> ($2.75/month). That's tied with last week's mention, $331 off list, and the lowest price we could find. The service features AES 256-bit encryption, 2,533 worldwide servers in 56 different countries, a no-logs policy, and automatic kill switch. You can connect up to six devices simultaneously, and it's compatible with Windows, Mac, iOS, Android, and more.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/bafiiamzd0g4c4n8h0az",2,2169563
$686,Dell XPS Coffee Lake i5 6-Core PC w/ 2GB GPU,free shipping,2018-01-02T07:47:43-05:00,DESKTOPS,https://www.dealnews.com/Dell-XPS-Coffee-Lake-i5-6-Core-PC-w-2-GB-GPU-for-686-free-shipping/2169617.html,,,"Dell Home, via its Member Purchase Program, offers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169617"">Dell XPS 8930 Tower Intel Coffee Lake Core i5 2.8GHz 6-Core Gaming Desktop PC</a> for $734.99. Coupon code ""50OFF699"" cuts that to <strong>$685.99</strong>. With <strong>free shipping</strong>, that's $114 off list, $14 below our mention from last week, and the lowest price we've seen. Deal ends February 3. Features include:
<ul>
 <li>Intel Core i5-8400 2.8GHz Coffee Lake 6-core processor
 </li>
 <li>8GB RAM
 </li>
 <li>1TB 7200 rpm hard drive
 </li>
 <li>AMD Radeon RX 560 2GB graphics
 </li>
 <li>Windows 10 Home 64-bit
 </li>
</ul>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/wy8hcue5tbyzbno9tvy8",2,2169617
$8,LEGO Batman Movie Alarm Clock,"pickup at Toys""R""Us",2018-01-02T11:50:25-05:00,TOYS & HOBBIES,https://www.dealnews.com/LEGO-Batman-Movie-Alarm-Clock-for-8-pickup-at-Toys-R-Us/2169605.html,True,,"Toys""R""Us offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169605"">LEGO Batman Movie Alarm Clock</a> in Batgirl or <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091098,2169605"">Joker</a> for $10.48. Coupon code ""NEWYEARS20"" cuts that to <strong>$8.38</strong>. Opt for in-store <b>pickup</b> where available to dodge the $5.99 shipping charge. That's the lowest price we could find for either character by at least $8 and the best deal we've seen for any Batman Movie alarm clock. (We saw it in Batman for $14 in April.) It measures 9"" tall and requires two AAA batteries (included). Coupon ends January 6.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/iz6pykrsuykl1szdrbd8",3,2169605
Deals from $77,Allen Edmonds Men's Factory 2nd Shoes at eBay,free shipping,2018-01-02T07:00:54-05:00,SHOES,https://www.dealnews.com/Allen-Edmonds-Mens-Factory-2-nd-Shoes-at-eBay-Deals-from-77-free-shipping/2169593.html,,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091095,2169593"">Allen Edmonds via eBay</a> discounts a selection of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091017,2169593"">Allen Edmonds men's factory-second shoes</a>, with deals starting at <b>$77</b>. (Prices are as marked.) Plus, all orders bag <strong>free shipping</strong>. Stock and sizes are limited in most styles. A couple of best bets, with comparisons to new pairs:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091020,2169593"">Allen Edmonds Men's Cornwallis Dress Oxfords</a> for <strong>$117</strong> (low by $101)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169593"">Allen Edmonds Men's Brooks Brothers Presidio Shoes</a> for <strong>$149</strong> (pictured, $150 off)
 </li>
</ul>
Note: These shoes may have minor cosmetic blemishes that do not affect the fit, comfort, or durability of the shoes.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gcfst2jryxiv3ainqcep",4,2169593
Subs from $4,DiscountMags Year-End Blowout Sale,,2018-01-02T07:19:37-05:00,MAGAZINES,https://www.dealnews.com/Discount-Mags-Year-End-Blowout-Sale-Subs-from-4/2169590.html,,,"DiscountMags cuts prices on <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091089,2169590"">hundreds of magazine subscriptions</a> during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091005,2169590"">Year-End Blowout Sale</a>, with prices starting at <strong>$4 / year</strong>. Deal ends January 2. A couple of best bets (scroll down to see them):
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091008,2169590"">Glamour Magazine 1-Year Subscription</a> for <strong>$4.60</strong> (12 issues, low by $5)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169590"">ESPN Magazine 1-Year Subscription</a> for <strong>$4.62</strong> (pictured, 26 issues, low by $14)
 </li>
</ul>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uo5eni880y20vusd3aef",3,2169590
Extra 20% off,Crazy 8 Mega Sale,free shipping w/ $50,2018-01-02T11:48:08-05:00,KIDS' CLOTHES,https://www.dealnews.com/Crazy-8-Mega-Sale-Extra-20-off-free-shipping-w-50/2169602.html,True,,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169602"">Crazy 8</a> takes an <strong>extra 20% off</strong> sitewide via coupon code ""NEWYEAR"" as part of its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17091062,2169602"">Mega Sale</a>, yielding a total savings of <strong>up to 80% off</strong>. Plus, all orders bag <s>free shipping</s>. That's a similar discount to the Crazy 8 Cyber Monday sale and the best sitewide coupon we've seen in the past year. (We've seen larger extra discounts, but those applied to clearance only.) Some exclusions may apply. Deal ends January 3.<br>
<br>
<i>Update</i>: Shipping is now <strong>$6</strong> or spend $50 or more to yield free shipping.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s2525/Crazy-8/"">Crazy 8 Coupons</a>.</p>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xsepgzzennlw8djtlk8a",3,2169602
$209,Bike Deals at Walmart,,2018-01-02T07:00:10-05:00,BICYCLING,https://www.dealnews.com/Bike-Deals-at-Walmart-for-209/2169587.html,,,"Walmart discounts a selection of <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090981,2169587"">rollback and clearance men's, women's, and kids' bicycles</a>. Plus, most orders receive <strong>free shipping</strong>. (Oversized bikes may incur additional handling charges.) A couple of best bets:
<ul>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090978,2169587"">Schwinn Women's 700c Connection Bike</a> for <strong>$129</strong> ($70 off)
 </li>
 <li>
 <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169587"">Schwinn Men's 700c Kempo Men's Bike</a> for <strong>$208.99</strong> (pictured, $25 off)
 </li>
</ul>","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jp5sk8pxnu9pqenpfwfh",4,2169587
$55,Hugo Boss Men's Aviator Sunglasses,free shipping,2018-01-02T07:18:36-05:00,SUNGLASSES,https://www.dealnews.com/Hugo-Boss-Mens-Aviator-Sunglasses-for-55-free-shipping/2169581.html,,,"Luxomo offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169581"">Hugo Boss Men's Aviator Sunglasses</a> in several styles (Matte Blue pictured) for $84.99. Coupon code ""30LUX"" drops it to <b>$55</b>. With <b>free shipping</b>, that's the lowest price we could find by $57. They feature polarized lenses. Deal ends January 5.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/q5urrxojncocavsp1scl",3,2169581
$19,Stanzino Women's Sherpa Lined Hooded Jacket,free shipping,2018-01-02T07:17:36-05:00,SWEATSHIRTS & HOODIES,https://www.dealnews.com/Stanzino-Womens-Sherpa-Lined-Hooded-Jacket-for-19-free-shipping/2169524.html,,,"Stanzino via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169524"">Stanzino Women's Sherpa Lined Extra Thick Hooded Jacket</a> in several colors (Black pictured) for <strong>$18.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $5. It's available in sizes S to XL.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jn2o5locoovejdn3uklm",3,2169524
$10,Sof Sole Men's No-Show Cushion Socks 6-Pack,free shipping,2018-01-02T07:17:22-05:00,SOCKS,https://www.dealnews.com/Sof-Sole-Mens-No-Show-Cushion-Socks-6-Pack-for-10-free-shipping/2169578.html,,,"Deal Genius offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2169578"">six pairs of Sof Sole Men's No-Show Tab Cushion Socks</a> in Dark Grey or White for <strong>$9.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $11. They fit men's shoe sizes 8 to 12.5.<br>
<br>
Also available are <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17090924,2169578"">12 pairs of Sof Sole Women's No Show Athletic Performance Socks</a> in assorted colors for <strong>$11.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $9. They fit women's shoe sizes 5 to 10.","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/hdc6thxgwhy78f0mjrkf",3,2169578
