time_published,uuid,shipping,hotness,url,picture_url,time_modified,editors_choice,title,category,description,price
2017-12-28T14:36:24-05:00,2167694,free shipping,2,https://www.dealnews.com/Refurb-Galaxy-S5-16-GB-Phone-for-Freedom-Pop-for-90-free-shipping/2167694.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/jmthowqqd8wvlvkxrfhf",,,Refurb Galaxy S5 16GB Phone for FreedomPop,ANDROID PHONES,"FreedomPop offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167694"">No-Contract Samsung Galaxy S5 16GB Android Smartphone for FreedomPop</a> in Black bundled with a FreedomPop Unlimited Talk, Text, and 2GB 4G LTE Data 1-Month Trial for <strong>$89.99</strong> with <strong>free shipping</strong>. That's tied with our Black Friday week mention as the best price we've seen. (It's also $117 under the lowest price we could find for just the phone.)<br>
<br>
It features a 5.1"" 1920x1080 Super AMOLED touchscreen LCD, Qualcomm MSM8974AC Snapdragon 801 2.5GHz quad-core processor, 2GB RAM, 16GB internal storage, 16-megapixel rear camera, 2-megapixel front-facing camera, 4K video recording at 30fps, 802.11ac wireless, Bluetooth 4.0, microSD card slot, fingerprint sensor, and Android 4.4 (KitKat).<br>
<br>
Note: A 90-day Freedompop warranty applies. Be sure to switch to the free 500MB/month plan and cancel your trial before your initial free month expires, or you'll be billed $98.88 every six months.",$90
,2167688,free shipping,4,https://www.dealnews.com/Excelvan-84-16-9-Projection-Screen-for-13-free-shipping/2167688.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/c0sibbxr4chxvozqqx9r",2017-12-29T09:44:54-05:00,,"Excelvan 84"" 16:9 Projection Screen",VIDEO COMPONENTS,"Global Shopping Now via eBay offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167688"">Excelvan 84"" 16:9 Projection Screen</a> for <strong>$12.99</strong> with <strong>free shipping</strong>. That's the lowest price we could find by $7, outside of other eBay vendors. It features a 73x41"" viewing area.",$13
,2167706,,4,https://www.dealnews.com/Virgin-America-Fares-to-California-from-39-1-way/2167706.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/xxzvftcnfapjmxfrvzhj",2017-12-29T09:44:29-05:00,,Virgin America Fares to California,AIRFARE,"Virgin America via ShermansTravel offers select <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167706"">Virgin America 1-Way Fares to California</a> with prices starting at <strong>$39.20</strong>. (On the ShermansTravel landing page, click on ""VirginAmerica.com"" in the top line to see this offer; on the Virgin America sale page, select your origin city to book.) That's the lowest price we could find for select routes by at least $13. A 21-day advance purchase is required. Book this travel deal by January 31.<br>
<br>
All prices, dates, and booking details were valid at the time of publication.",from $39 1-way
2017-12-28T12:27:51-05:00,2167610,,,https://www.dealnews.com/Verizon-Fios-Gigabit-Connection-w-TV-for-75-per-month/2167610.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/nznrhqifi6vmgvfqqjjc",,,Verizon Fios Gigabit Connection w/ TV,COMPUTER SERVICES,"Verizon offers new customers its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167610"">Verizon Fios Double Play Bundle</a>, which includes 940/880 Mbps Fios Gigabit Internet and Verizon Fios Custom TV, for <strong>$74.99 per month</strong>. (This price is valid for 12 months.) Also, the standard setup charge is waived, a $99.99 value. Plus, switch to Fios and get out of your contract with <strong>up to a $500 credit</strong> to help cover your early termination fee.",$75 per month
,2167700,free shipping,3,https://www.dealnews.com/Cooler-Master-Hyper-T2-CPU-Cooler-for-5-via-rebate-Prime-free-shipping/2167700.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/lmgxpjfm5vmyuq7qv7w2",2017-12-29T08:55:02-05:00,True,Cooler Master Hyper T2 CPU Cooler,CPU FANS/MOUNTING KITS,"For Prime members only, Amazon offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167700"">Cooler Master Hyper T2 Compact CPU Cooler</a> for $9.99. This <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087396,2167700"">$5 mail-in rebate</a> knocks it to <strong>$4.99</strong>. With <strong>free shipping</strong>, that's $5 under last month's mention, a best-ever price, and a low now by $5. It fits Intel 1150, 1156, 1155, and 775 sockets and AMD FM2+, FM2, FM1, AM3+, AM3, and AM2 sockets. Features include dual looped direct-contact heatpipes and a 92mm fan. Deal ends December 31.",$5 via rebate & Prime
2017-12-28T14:28:25-05:00,2167673,free shipping,3,https://www.dealnews.com/The-North-Face-Mens-Leo-1-4-Zip-Sweater-for-50-free-shipping/2167673.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/w833dz0vzfuzuffzlew8",,,The North Face Men's Leo 1/4 Zip Sweater,SWEATERS,"Proozy offers <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167673"">The North Face Men's Novelty Leo 1/4 Zip Sweater</a> in several colors (Darkest Spruce pictured) for $74.99. Coupon code ""DN50"" cuts it to <strong>$50</strong>. With <strong>free shipping</strong>, That's the lowest price we could find by $8. It's available in sizes S to XXL. Deal ends January 3.",$50
2017-12-28T14:17:21-05:00,2167682,,3,https://www.dealnews.com/Card-Cash-Coupon-Extra-5-off/2167682.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/gfpeyxrypeagfeiv20co",,,CardCash Coupon,GIFT CARDS,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167682"">CardCash</a> cuts an <strong>extra 5% off</strong> all <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087321,2167682"">gift cards</a> — which are already marked <strong>up to 47% off</strong> — via coupon code ""DEALSHOLIDAY"". Choose from stores such as <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087324,2167682"">Nordstrom</a>, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087327,2167682"">Lowe's</a>, and <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087330,2167682"">Sears</a>, among many others. Deal ends December 31.<br>
<br>
Note: CardCash guarantees all gift cards for 45 days from the date of purchase; we recommend buying gift cards only if you plan on using them within that time frame. For more details on CardCash and how it's able to offer gift card deals, please visit the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/features/make-sure-you-know-how-card-cash-works/"">DealNews Blog</a>.<p>See all <a data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/s40867/Card-Cash/"">CardCash Coupons</a>.</p>",Extra 5% off
2017-12-28T14:12:35-05:00,2167658,free shipping,3,https://www.dealnews.com/Reebok-Mens-Shorts-4-Pack-XL-sizes-for-27-free-shipping/2167658.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uhx8kaoyyhxzzcsph63i",,,Reebok Men's Shorts 4-Pack (XL sizes),SHORTS,"That Daily Deal offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167658"">Reebok Men's Performance Shorts 4-Pack</a> for <strong>$27.49</strong> with <strong>free shipping</strong>. That's the lowest price we could find for this quantity today by $32, although we saw it for $2 less last month. They're available in sizes XL and XXL only.<br>
<br>
Note: The colors will be chosen at random.",$27
2017-12-28T14:07:17-05:00,2167670,free shipping,2,https://www.dealnews.com/Xgimi-H1-Android-Home-Theater-DLP-Projector-for-778-free-shipping/2167670.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/eockrfyevaqqne1l8uic",,,Xgimi H1 Android Home Theater DLP Projector,DLP PROJECTORS,"GearBest offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167670"">Xgimi H1 Android Home Theater DLP Projector</a> for $849. Coupon code ""GXGMH1"" cuts that to <strong>$777.77</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $40. It features a 1920x1080 (1080p) native resolution, projections up to 300"", 900-lumens brightness, two harman/kardon 45mm speakers, 3GB RAM, 16GB internal storage, dual-band WiFi, Bluetooth 4.0, Apple AirPlay, HDMI, USB 3.0, and Android 5.1 (Lollipop). Deal ends January 31.",$778
2017-12-28T14:06:47-05:00,2167676,free shipping,3,https://www.dealnews.com/Otter-Box-Winter-Otterland-Event-15-off-most-items-free-shipping/2167676.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/meweuk0ym7lir0exqjlh",,,OtterBox Winter Otterland Event,CELL PHONE CASES,"<a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167676"">OtterBox</a> takes <strong>15% off</strong> most items sitewide during its <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17087285,2167676"">Winter Otterland Event</a>. (Eligible items are marked, and the discount shows in-cart.) Even better, all orders qualify for <strong>free shipping</strong>. Deal ends December 31.",15% off most items
2017-12-28T13:53:02-05:00,2167667,free shipping,3,https://www.dealnews.com/Intelliseat-Electronic-Bidet-Toilet-Seat-from-190-free-shipping/2167667.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/sscdazic0i9asfouwn0r",,,Intelliseat Electronic Bidet Toilet Seat,BED & BATH,"Sam's Club offers its members the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167667"">Intelliseat Ultimate Electronic Bidet Toilet Seat</a> for <strong>$189.98</strong> with <strong>free shipping</strong>. (Non-members pay an extra $19.) That's the lowest price we could find by $108. It fits most toilet seats and features an adjustable self-cleaning nozzle, air dryer with five heat levels, and remote control. Deal end January 2.",from $190
,2167664,free shipping,4,https://www.dealnews.com/adidas-Mens-Climawarm-Pants-large-sizes-for-22-free-shipping/2167664.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/uwrnwiapym2jmgqhpaqi",2017-12-29T09:42:33-05:00,,adidas Men's Climawarm Pants (large sizes),ACTIVEWEAR,"Proozy offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167664"">adidas Men's Practice Climawarm Jogger Pants</a> in several colors (Granite pictured) for $29.99. Coupon code ""DN22"" cuts that to <strong>$22</strong>. With <b>free shipping</b>, that's a buck under our mention from a month ago and $16 below the lowest price we could find for similar pants elsewhere. They're available in select sizes from L to XXL. Deal ends January 3.",$22
2017-12-28T13:45:15-05:00,2167505,free shipping,3,https://www.dealnews.com/BHG-Porter-Fabric-Tufted-Futon-for-229-free-shipping/2167505.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/cule8gaybd4uho9eszmz",,,BHG Porter Fabric Tufted Futon,SOFAS & COUCHES,"Walmart offers the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167505"">Better Homes and Gardens Porter Fabric Tufted Futon</a> in several colors (Navy pictured) for <b>$229</b> with <b>free shipping</b>. That's the lowest price we could find by $141. It features a split-back design and holds up to 600 lbs.",$229
2017-12-28T12:11:32-05:00,2167586,,,"https://www.dealnews.com/lw/click.html?20,2,2167586","https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/d8ppsk9jlwz1siyg70ap",,,Chase Sapphire Preferred® Card,CREDIT CARDS,"Sign up for the <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167586"">Chase Sapphire Preferred® Credit Card</a> and earn <strong>50,000 bonus points</strong> after you spend <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086874,2167586"">$4,000 or more</a> on purchases in the first three months from account opening – that's $625 toward travel when you redeem through Chase Ultimate Rewards®. Plus, earn <strong>5,000 bonus points</strong> after you add the first authorized user and make a purchase in the first three months from account opening. Also, earn <strong>2 points</strong> for every $1 spent on travel and dining at restaurants both in the U.S. and abroad, and <strong>1 point</strong> for every $1 spent on all other purchases. There's a <strong>$0 Intro Annual Fee</strong> for the first year, then $95 for each additional year, and <strong>no foreign transaction fees</strong> on purchases made outside the United States. For more terms and conditions, <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,17086877,2167586"">click here</a>.<br>
<br>
This card — and several more — can be found on our <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""http://dealnews.com/credit-cards/s1642/Chase/"">Chase Credit Card page</a>.        <div class=""article-disclaimer"">
            <p class=""article-disclaimer-text"">
                <a href=""#"" class=""article-disclaimer-link info"" data-panel=""article_disclaimer-dialog"" data-dialog_text=""DealNews has financial relationships with the credit card issuers mentioned on our site, and DealNews receives compensation if consumers choose to apply for these by clicking links in our content and ultimately sign up for these specific cards. This compensation has no impact or influence on where or how the cards appears on dealnews.com. DealNews does not include all card companies or all card offers available in the marketplace.&lt;br&gt;&lt;br&gt;
&lt;bold&gt;UGC Disclosure&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
These responses are not provided or commissioned by the bank advertiser. Responses have not been reviewed, approved or otherwise endorsed by the bank advertiser. It is not the bank advertiser's responsibility to ensure all posts and/or questions are answered.
&lt;bold&gt;Bank Disclaimer&lt;/bold&gt;&lt;br&gt;
&lt;br&gt;
This content is not provided or commissioned by the Bank Advertiser. Opinions expressed here are author's alone, not those of the Bank Advertiser, and have not been reviewed, approved or otherwise endorsed by the Bank Advertiser. This site may be compensated through the Bank Advertiser Affiliate Program."" data-dialog_title=""Advertiser Disclosure"">Advertiser Disclosure</a>
            </p>
        </div>","50,000 bonus points"
,2167655,free shipping,4,https://www.dealnews.com/Dimmable-LED-Desk-Lamp-for-8-free-shipping/2167655.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/v2tdqm5qgfacnh3nzxjs",2017-12-29T09:41:47-05:00,,Dimmable LED Desk Lamp,LIGHTING & LAMPS,"Deal Genius offers this <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167655"">Dimmable LED Desk Lamp</a> in several colors (Black pictured) for $12.95. Coupon code ""LED5"" cuts it to <strong>$7.95</strong>. With <strong>free shipping</strong>, that's the lowest price we could find by $5. It features a USB charging port and adjustable neck. Deal ends January 10.",$8
2017-12-28T13:36:34-05:00,2167469,free shipping,3,https://www.dealnews.com/Refurb-Samsung-Radiant-360-Bluetooth-Speaker-for-60-free-shipping/2167469.html,"https://cdlnws.a.ssl.fastly.net/image/upload/c_limit,dpr_auto,f_auto,q_auto,w_auto/content/v8jvszlvwwzzvvajfohu",,,Refurb Samsung Radiant 360 Bluetooth Speaker,SPEAKERS,"legendmicro-wholesale via eBay offers the refurbished <a target=""_blank"" data-iref=""fp-content-wide-body"" href=""https://www.dealnews.com/lw/click.html?20,2,2167469"">Samsung Radiant 360 R1 Bluetooth Speaker</a> for <strong>$59.99</strong> with <strong>free shipping</strong>. That's tied with our mention from three weeks ago and the lowest price we've seen in any condition. (It's $20 under another refurbished model.) It features up to 14-watt output, woofer, dome tweeter, Bluetooth 4.0, and tap & swipe speaker controls.<br>
<br>
Note: A 90-day Samsung warranty applies.",$60
